id,effective_from,effective_to,creator_id,modifier_id,created,modified,polymorphic_ctype_id,type,status,year,number,position,title,image,tagline,comments,start_date,end_date,program_id,output_program_id,project_owner_id,data_custodian_id,site_custodian_id,team_list_plain,area_list_dpaw_region,area_list_dpaw_district,area_list_ibra_imcra_region,area_list_nrm_region,supervising_scientist_list_plain,research_function_id,keywords
467,2015-06-25 09:21:14.561125+08:00,,24,1,2015-06-25 09:21:14.561159+08:00,2018-10-15 13:51:56.758204+08:00,26,3,completed,2015,7,1000,<p>Population estimates of the threatened western ringtail possum (<em>Pseudocheirus occidentalis</em>) and common brushtail possum (<em>Trichosurus vulpecula</em>) in conservation and harvested forests of southwestern Australia.</p>,,,,2014-07-01,2016-06-30,7,1,24,24,,A Wayne,,,,,A Wayne,1,
462,2015-06-04 11:19:59.331000+08:00,,4,108,2015-06-04 11:19:59.331000+08:00,2022-07-28 12:26:17.595870+08:00,25,0,final update,2015,2,1000,<p>South-west wetlands monitoring program</p>,projects/2015-2/GING20120809_TBRG_install_pp6_1.JPG,,,2015-06-04,,7,1,73,73,73,"J Lane, M Lyons, A Pinder, A Clarke, Y Winchcombe","Midwest, Wheatbelt, Swan, South Coast, South West, Warren","Geraldton, Moora, Central Wheatbelt, Swan Coastal, Perth Hills, Esperance, Great Southern, Wellington, Albany, Blackwood, Donnelly, Frankland","Murchison, Geraldton Sandplains, Avon Wheatbelt, Swan Coastal Plain, Jarrah Forest, Mallee, Esperance Plains, Warren, Leeuwin-Naturaliste","Wheatbelt, Northern Agricultural, Avon, Swan, South West, South Coast",J Lane,10,
461,2015-06-04 11:14:47.777000+08:00,,4,100934,2015-06-04 11:14:47.777000+08:00,2023-06-13 12:10:29.817342+08:00,25,0,updating,2015,1,1000,<p>Advancing the hydrological understanding of key Wheatbelt catchments and wetlands to inform adaptive management</p>,projects/2015-1/P5090054_-_Toolibin_1.JPG,,,2015-05-04,,7,1,100151,100151,100151,J Rutherford,Wheatbelt,Central Wheatbelt,Avon Wheatbelt,Avon,J Rutherford,11,
457,2014-11-13 15:02:12.888000+08:00,,5,6,2014-11-13 15:02:12.888000+08:00,2019-07-02 21:50:29.734300+08:00,30,2,completed,2014,22,1000,<p>Genomics for climate adaptation in <em>Eucalyptus</em> foundation species</p>,,,,2014-11-13,,7,4,6,6,6,M Byrne,,,,,M Byrne,3,
423,2014-06-05 18:29:41.521000+08:00,2014-07-23 11:29:51.696000+08:00,100000,1,2014-06-05 18:29:41.521000+08:00,2018-10-15 13:51:57.973673+08:00,26,3,completed,2013,64,1000,<p>Mechanisms of phosphite action</p>,,,,2006-01-01,2011-12-31,6,1,46,,,B Shearer,,,,,B Shearer,3,
422,2014-06-05 18:29:41.489000+08:00,,100000,1,2014-06-05 18:29:41.489000+08:00,2018-10-15 13:51:58.009531+08:00,26,3,completed,2013,63,1000,<p>Fungi causing decay in coppiced bluegum stumps </p>,,,,2006-01-01,2012-12-31,7,1,131,,,R Robinson,,,,,R Robinson,,
439,2014-06-12 10:39:21.744000+08:00,,145,1,2014-06-12 10:39:21.744000+08:00,2018-10-15 13:51:57.537513+08:00,26,3,completed,2014,7,1000,<p>How does a seaweed-associated reef fish respond to seasonal habitat loss?</p>,,,,2014-02-01,,9,1,145,145,145,S Wilson,Pilbara,Exmouth,"Gascoyne, Ningaloo",Rangelands,S Wilson,7,
437,2014-06-10 14:32:47.115000+08:00,,5,1,2014-06-10 14:32:47.115000+08:00,2018-10-15 13:51:57.567926+08:00,25,0,closure requested,2014,5,1000,<p>Access and human use at Penguin Island and related implications for management of Marine Park assets and visitor risk</p>,projects/2014-5/sandbar_friont_cover.jpg,<p>Can you make it across before the tide comes in?</p>,,2013-12-01,2015-03-31,9,1,62,62,62,"G Shedrawi, A Kendrick, M Rule",Swan,Swan Coastal,"Swan Coastal Plain, Central West Coast",Swan,G Shedrawi,7,
436,2014-06-10 07:50:10.468000+08:00,,5,100934,2014-06-10 07:50:10.468000+08:00,2023-10-30 10:51:44.523328+08:00,25,0,closure requested,2014,4,1000,<p>Improving the understanding of West Pilbara marine habitats and associated taxa: their connectivity and recovery potential following natural and human induced disturbance</p>,projects/2014-4/wallofmouths.png,,,2014-01-07,,9,1,129,129,129,"R Evans, S Wilson, K Murray",Pilbara,,"Pilbara, Pilbara (Nearshore)",Rangelands,"R Evans, S Wilson",7,
435,2014-06-09 13:03:34.453000+08:00,,5,57,2014-06-09 13:03:34.453000+08:00,2020-06-03 13:39:19.636745+08:00,25,0,completed,2014,3,1000,<p>Cat eradication on Dirk Hartog Island</p>,projects/2014-3/Cat.jpg,<p>Cat Eradication on Dirk Hartog Island</p>,,2014-01-02,2018-09-30,5,1,57,100038,57,"D Algar, G Desmond, J Fletcher, N Hamilton, M Johnston, M Onus, C Tiller",Midwest,Shark Bay,"Carnarvon, Yalgoo",Rangelands,D Algar,3,
431,2014-06-05 18:29:41.698000+08:00,,100000,1,2014-06-05 18:29:41.698000+08:00,2018-10-15 13:51:57.773505+08:00,26,3,completed,2013,72,1000,<p>Assessing the resilience of marine turtle embryos to extreme temperatures</p>,,,<p>Duplicate of 2012-233</p>,2011-01-01,,9,1,142,,,S Whiting,,,,,S Whiting,7,"<p>turtle, embryo, development, climate change, temperature, pressure</p>"
430,2014-06-05 18:29:41.678000+08:00,,100000,1,2014-06-05 18:29:41.678000+08:00,2018-10-15 13:51:57.801485+08:00,26,3,completed,2013,71,1000,<p>Ecosystem carbon dynamics in bauxite mining in jarrah (<em>Eucalyptus marginata</em>) forests in south-western Australia </p>,,,,2011-01-01,2012-12-31,7,1,90,,,K Whitford,,,,,K Whitford,,
429,2014-06-05 18:29:41.652000+08:00,,100000,1,2014-06-05 18:29:41.652000+08:00,2018-10-15 13:51:57.833475+08:00,26,3,completed,2013,70,1000,<p>Food resources and woylie declines in south-west Western Australia</p>,,,,2007-01-01,2012-12-31,5,1,24,,,A Wayne,,,,,A Wayne,1,
428,2014-06-05 18:29:41.629000+08:00,,100000,1,2014-06-05 18:29:41.629000+08:00,2018-10-15 13:51:57.865486+08:00,26,3,completed,2013,69,1000,<p>The role of <em>Toxoplasma gondii</em> in declining populations of the woylie (<em>Bettongia pencillata obibyi</em>)</p>,,<p>Duplicate - remove this project</p>,,2011-01-01,2013-12-31,5,1,24,,,A Wayne,,,,,A Wayne,1,
427,2014-06-05 18:29:41.608000+08:00,,100000,1,2014-06-05 18:29:41.608000+08:00,2018-10-15 13:51:57.889486+08:00,26,3,completed,2013,68,1000,<p><em>Bartonella</em> infections in wildlife and domestic animals in Western Australia</p>,,,,2010-01-01,2012-12-31,5,1,24,,,A Wayne,,,,,A Wayne,1,
426,2014-06-05 18:29:41.588000+08:00,,100000,1,2014-06-05 18:29:41.588000+08:00,2018-10-15 13:51:57.921537+08:00,26,3,completed,2013,67,1000,<p>Rickettsial infections in wildlife and humans in Western Australia</p>,,,,2006-01-01,2012-12-31,5,1,24,,,A Wayne,,,,,A Wayne,1,
425,2014-06-05 18:29:41.567000+08:00,2014-07-23 11:29:20.654000+08:00,100000,1,2014-06-05 18:29:41.567000+08:00,2018-10-15 13:51:57.947947+08:00,26,3,completed,2013,66,1000,<p>Classical and molecular taxonomy and pathogenicity testing of <em>Phytophthora</em> species</p>,,,,2007-01-01,2012-12-31,6,1,110,,,M Stukely,,,,,M Stukely,3,
418,2014-06-05 18:29:41.399000+08:00,,100000,1,2014-06-05 18:29:41.399000+08:00,2018-10-15 13:51:58.140975+08:00,26,3,completed,2013,59,1000,<p>Ecology of the common brushtail possum in the northern jarrah forest in relation to predation and resource availability</p>,,,,2007-01-01,2007-12-31,5,1,119,,,N Marlow,,,,,N Marlow,3,
417,2014-06-05 18:29:41.378000+08:00,,100000,1,2014-06-05 18:29:41.378000+08:00,2018-10-15 13:51:58.166675+08:00,26,3,completed,2013,58,1000,<p>Systematic and evolutionary studies of the eastern and southern Australian clade of the genus <em>Hibbertia</em> Andrews subgenus <em>Hemistema</em> (Thouars) JW Horn</p>,,,,2009-01-01,2012-12-31,6,1,155,,,T Macfarlane,,,,,T Macfarlane,4,
416,2014-06-05 18:29:41.352000+08:00,,100000,1,2014-06-05 18:29:41.352000+08:00,2018-10-15 13:51:58.225602+08:00,26,3,completed,2013,57,1000,"<p>Molecular taxonomy, phylogeography and population genetics of the <em>Grevillea thelemanniana</em> complex</p>",,,,2010-01-01,2012-12-31,6,1,64,,,G Keighery,,,,,G Keighery,4,
415,2014-06-05 18:29:41.325000+08:00,,100000,1,2014-06-05 18:29:41.325000+08:00,2018-10-15 13:51:58.277601+08:00,26,3,completed,2013,56,1000,<p>Systematics of <em>Sargassum </em>(Phaeophyceae) in Australia</p>,,,,2008-01-01,2012-12-31,6,1,78,78,,J Huisman,,,,,J Huisman,4,
414,2014-06-05 18:29:41.289000+08:00,,100000,1,2014-06-05 18:29:41.289000+08:00,2018-10-15 13:51:58.305560+08:00,26,3,completed,2013,55,1000,<p>Trypanosomes of some Western Australian mammals: phylogenetics</p>,,,,2006-01-01,2012-01-31,5,1,158,158,,T Friend,,,,,T Friend,1,
374,2014-06-05 18:29:39.204000+08:00,,100000,100944,2014-06-05 18:29:39.204000+08:00,2021-11-10 15:35:25.639652+08:00,30,2,completed,2013,10,1000,<p>Restoring natural riparian vegetation systems previously infested by blackberry along the Warren and Donnelly Rivers</p>,,,<p>MB - OK to make active - PG</p>,2012-07-01,,7,4,6,,,"M Byrne, T Hopley",,,,,M Byrne,,
373,2014-06-05 18:29:39.177000+08:00,,100000,156,2014-06-05 18:29:39.177000+08:00,2020-06-24 10:41:42.892015+08:00,30,2,completed,2013,9,1000,<p>Identifying threats to marine biodiversity of the Ningaloo World Heritage Area: deeper water fish community surveys within the Ningaloo Marine Park</p>,projects/2013-9/2015AugBRUVs3.jpg,,"<p>The proposed study forms a component of a larger Caring for our Country project, examining the current condition of fish and marine fauna, and the current status of threats posed to them by recreational fishing pressure, within the Ningaloo Marine Park. The overall project is a collaborative effort between CSIRO (Matt Vanderklift), DEC (Tom Holmes) and DoF (Claire Smallwood), and will support the continued development of the Western Australian Marine Monitoring Program's (WAMMP) MER monitoring program. Fish communities are listed as a Key Performance Indicator (KPI) in all of Western Australia's marine parks, and as such are an important focus of the WAMMP's statewide monitoring program. While much of the monitoring focus commonly lays in shallower water areas accessible to methods utilsing in-water SCUBA divers, there is an acknowledgement that surveys of deeper water assemblages, beyond the limits of safe/feasible diving operations, must also be incorporated into any comprehensive program. Baited Remote Underwater stereo-Video (stereo-BRUV) has previously been utilised as a part of WAMMP's fish community monitoring program in other regions and is an effective way of surveying in deeper waters, beyond the reach of conventional diver based methods. The proposed study will extend the use of this method into the Ningaloo Marine Park, in deeper waters (50-70m) outside of the lagoonal area. The project aims can be split into primary and secondary objectives. Primary Objectives: a) determine the appropriateness and required spatial design (including levels of replication) that would be sufficient for on-going deep water fish community monitoring under WAMMP . b) provide WAMMP and DEC with a current ""baseline"" of the condition of fish communities (Max <em>N, _size frequency) in deeper waters of the Ningaloo marine park (beyond the reef crest); c) determine how fish community condition currently differs between protected (Sanctuary and Special Purpose zones beyond the reef crest) and non-protected areas in the deeper waters of the Ningaloo marine park; and d) align measures of fish community condition with metrics of recreational fishing pressure (spatial/temporal fishing effort, fishing gear, targeted species), obtained by DoF as a separate component of the Caring for our Country project. Secondary Objectives a) align CSIRO activity (_Caring for our Country</em> and <em>Gorgon Net Conservation Benefits</em> projects) with metrics and methods and sampling designs which are of use for MPA management; and b) train DEC staff in deployment and analysis of BRUVs, which are a listed method for sampling fish community condition under WAMMP (Max <em>N</em>, size frequency).</p>",2013-01-01,,9,4,156,,,T Holmes,,,,,T Holmes,7,
387,2014-06-05 18:29:39.713000+08:00,,100000,10,2014-06-05 18:29:39.713000+08:00,2019-08-29 09:47:46.180174+08:00,30,2,active,2013,23,1000,<p>Ecology and management of the northern quoll in the Pilbara</p>,,,,2013-07-09,2023-01-10,5,4,80,80,12,L Gibson,Pilbara,,Pilbara,Rangelands,L Gibson,1,
384,2014-06-05 18:29:39.488000+08:00,,100000,1,2014-06-05 18:29:39.488000+08:00,2018-10-15 13:51:59.109512+08:00,30,2,completed,2013,20,1000,<p>Mundulla Yellows disease of eucalypts</p>,,,<p>External Partnership External funding 2012-2013 $5K (from VHS revenue) M Stukely input 0.15 Incorporated in VHS progress report</p>,2013-06-07,,6,1,110,,,M Stukely,,,,,M Stukely,3,
382,2014-06-05 18:29:39.435000+08:00,,100000,1,2014-06-05 18:29:39.435000+08:00,2018-10-15 13:51:59.182528+08:00,26,3,completed,2013,18,1000,<p>Genetic diversity of <em>Blastocystis isolates</em> found in West Australian native fauna</p>,,,<p>Unaiza Parkar</p>,2013-01-01,2015-12-31,5,1,24,,,A Wayne,,,,,A Wayne,1,
381,2014-06-05 18:29:39.397000+08:00,,100000,1,2014-06-05 18:29:39.397000+08:00,2018-10-15 13:51:59.217041+08:00,30,2,completed,2013,17,1000,<p>AEKOS: ecoinformatics facility and development of ecological databases and portals</p>,,,,2013-07-03,,11,1,4,,,P Gioia,,,,,P Gioia,,
380,2014-06-05 18:29:39.377000+08:00,,100000,1,2014-06-05 18:29:39.377000+08:00,2018-10-15 13:51:59.258570+08:00,26,3,completed,2013,16,1000,<p>A comparative health and disease investigation in the woylie: captive vs free-range enclosure vs wild</p>,projects/2013-16/WoylieKeninupreleasecroppedAWayne.JPG,,<p>Kim Skogvold</p>,2010-01-01,2016-12-31,5,1,24,,,A Wayne,,,,,A Wayne,1,
379,2014-06-05 18:29:39.346000+08:00,,100000,1,2014-06-05 18:29:39.346000+08:00,2018-10-15 13:51:59.276509+08:00,26,3,completed,2013,15,1000,"<p>Trypanosome polyparasitism and the decline of the critically endangered Australian potoroid, the brush-tailed bettong <em>(Bettongia penicillata</em>)</p>",,,<p>Craig Thompson</p>,2010-01-01,2014-12-31,5,1,24,,,A Wayne,,,,,A Wayne,1,
378,2014-06-05 18:29:39.320000+08:00,,100000,100934,2014-06-05 18:29:39.320000+08:00,2023-10-06 14:59:47.532963+08:00,30,2,active,2013,14,1000,<p>Phylogenetics and floral symmetry development of the core Goodeniaceae</p>,projects/2013-14/ScaevolaporocaryaKAShepherd_1.jpg,"<p>National Science Foundation Grant to study phylogenetics and floral symmetry of the Australian fan flower family Goodeniaceae working in collaboration with Dr Rachel Jabaily,&nbsp;Colorado College, Colorado Springs, CO &amp; Dr Dianella Howarth, St Johns University, NY</p>",,2013-05-01,,6,1,86,,,K Shepherd,,,,,K Shepherd,4,"<p>Phylogenetics, systematics, taxonomy, <em>Goodenia</em>, Goodeniaceae</p>"
377,2014-06-05 18:29:39.298000+08:00,,100000,1,2014-06-05 18:29:39.298000+08:00,2018-10-15 13:51:59.325504+08:00,26,3,completed,2013,13,1000,<p>Nutrient movement and its impact on aquatic invertebrates as a food source for waterbirds between different wetland suites within the Lake Warden wetland system</p>,,,,2013-07-03,,13,1,22,,,A Pinder,,,,,A Pinder,,
376,2014-06-05 18:29:39.273000+08:00,,100000,1,2014-06-05 18:29:39.273000+08:00,2018-10-15 13:51:59.353504+08:00,26,3,completed,2013,12,1000,<p>Breeding systems and phylogeography of selected saline lake invertebrates </p>,,,<p>Candidate is Delia Quek </p>,2013-02-04,,3,1,22,22,22,A Pinder,Goldfields,Moora,Yalgoo,Wheatbelt,A Pinder,,
375,2014-06-05 18:29:39.237000+08:00,,100000,100934,2014-06-05 18:29:39.237000+08:00,2022-10-19 10:53:01.674309+08:00,30,2,completed,2013,11,1000,<p>Phylogenomic assessment of conservation priorities in two biodiversity hotspots: the Pilbara and the Kimberley</p>,,,,2013-06-28,,6,4,6,,,M Byrne,,,,,M Byrne,3,
368,2014-06-05 18:29:38.811000+08:00,,100000,100934,2014-06-05 18:29:38.811000+08:00,2023-06-13 12:10:30.264152+08:00,25,0,updating,2013,5,1000,<p>Improving the use of remote cameras as a survey and monitoring tool</p>,projects/2013-5/IMG_0215.JPG,,<p>SPP to be provided As Soon As Possible otherwise this will not go into the ARAR MB - OK to make active - PG</p>,2013-06-12,,5,1,99,,,M Cowan,All Regions,Pilbara East,Gascoyne,All Regions,M Cowan,1,
367,2014-06-05 18:29:38.717000+08:00,,100000,6,2014-06-05 18:29:38.717000+08:00,2022-08-07 17:24:54.114223+08:00,25,0,closure requested,2013,4,1000,<p>Restoring natural riparian vegetation systems along the Warren and Donnelly Rivers</p>,projects/2013-4/Picture2.jpg,,<p>SPP to be written as soon as possible</p>,2013-06-12,,7,1,6,,,"M Byrne, T Hopley",Warren,,Warren,South West,"M Byrne, T Hopley",3,
363,2014-06-05 18:29:37.570000+08:00,,100000,93,2014-06-05 18:29:37.570000+08:00,2022-07-22 16:13:00.927446+08:00,25,0,closure requested,2013,1,1000,<p>Decision support system for prioritising and implementing biosecurity on Western Australia's islands</p>,projects/2013-1/Delambre_Is_Dampier_Archipelago_credit_J_Brotankova_1.JPG,<p>Conservation planning for the species of the Pilbara Islands.</p>,,2012-07-01,2017-06-30,5,1,250,250,,"C Lohr, K Zdunic, K Morris, L Gibson",Pilbara,,Pilbara,Rangelands,"K Morris, L Gibson",3,
361,2014-06-05 18:29:37.505000+08:00,,100000,1,2014-06-05 18:29:37.505000+08:00,2018-10-15 13:51:59.741489+08:00,30,2,completed,2012,494,1000,<p>Pilbara biological survey</p>,,,,2013-07-03,,3,4,22,,,"A Pinder, L Gibson, M Lyons, A Burbidge",,,,,A Pinder,,
359,2014-06-05 18:29:37.440000+08:00,,100000,1,2014-06-05 18:29:37.440000+08:00,2018-10-15 13:51:59.793771+08:00,30,2,completed,2012,492,1000,<p>Kimberley island biodiversity asset identification </p>,,,,,,3,1,93,,,L Gibson,,,,,L Gibson,,
358,2014-06-05 18:29:37.405000+08:00,,100000,1,2014-06-05 18:29:37.405000+08:00,2018-10-15 13:51:59.816180+08:00,30,2,completed,2012,491,1000,<p>Using well managed habitat to rescue woylies from the brink of extinction</p>,,,,,,5,1,24,,,"A Wayne, C Vellios, C Ward, M Maxwell",,,,,A Wayne,1,
357,2014-06-05 18:29:37.373000+08:00,,100000,1,2014-06-05 18:29:37.373000+08:00,2018-10-15 13:51:59.849501+08:00,30,2,completed,2012,490,1000,<p>The impact of wildfire on invertebrate communities in old growth forests </p>,,,,,,7,1,121,,,"P Van Heurck, E Middleton",,,,,P Van Heurck,,
356,2014-06-05 18:29:37.345000+08:00,,100000,1,2014-06-05 18:29:37.345000+08:00,2018-10-15 13:51:59.877498+08:00,30,2,completed,2012,489,1000,<p>PUBF: Perth Urban Bushland Fungi project</p>,,,,,,6,1,112,,,"N Bougher, R Hart",,,,,N Bougher,4,
355,2014-06-05 18:29:37.316000+08:00,,100000,1,2014-06-05 18:29:37.316000+08:00,2018-10-15 13:51:59.893511+08:00,30,2,completed,2012,488,1000,<p>Understanding the health effects of landscape burning and biomass smoke in Australian towns and cities </p>,,,,,,7,1,17,,,L Mccaw,,,,,L Mccaw,,
354,2014-06-05 18:29:37.286000+08:00,,100000,1,2014-06-05 18:29:37.286000+08:00,2018-10-15 13:51:59.931632+08:00,30,2,completed,2012,487,1000,<p>Fire ecology of hummock grasslands </p>,,,,,,7,1,45,,,B Ward,,,,,B Ward,,
352,2014-06-05 18:29:37.224000+08:00,,100000,1,2014-06-05 18:29:37.224000+08:00,2018-10-15 13:51:59.993718+08:00,30,2,completed,2012,485,1000,<p>Hands-On Universe: internet telescope </p>,,,,,,10,1,38,,,A Verveer,,,,,A Verveer,,
336,2014-06-05 18:29:36.686000+08:00,,100000,1,2014-06-05 18:29:36.686000+08:00,2018-10-15 13:52:00.469705+08:00,30,2,completed,2012,468,1000,<p>Factors associated with western ringtail possum (<em>Pseudocheirus occidentalis</em>) persistence within retained habitat at development sites</p>,,,,2013-07-03,,5,1,12,,,K Morris,,,,,K Morris,1,
335,2014-06-05 18:29:36.657000+08:00,,100000,1,2014-06-05 18:29:36.657000+08:00,2018-10-15 13:52:00.501907+08:00,30,2,completed,2012,467,1000,<p>Molecular assessment of morphological species of <em>Cortinarius</em> (Fungi) as used in field surveys by analysis of the ITS barcode region </p>,,,,2013-07-03,,7,1,131,,,R Robinson,,,,,R Robinson,,
334,2014-06-05 18:29:36.631000+08:00,,100000,1,2014-06-05 18:29:36.631000+08:00,2018-10-15 13:52:00.534055+08:00,30,2,completed,2012,466,1000,<p>Bilby conservation and management in the Pilbara</p>,,,,,,5,1,251,251,,"K Morris, F Carpenter, M Dziminski",,,,,M Dziminski,1,
333,2014-06-05 18:29:36.560000+08:00,,100000,1,2014-06-05 18:29:36.560000+08:00,2018-10-15 13:52:00.569789+08:00,30,2,completed,2012,465,1000,<p>Fire-mulga study: post-burn monitoring and tussock grassland survey of the Hamersley Range</p>,,,,,,3,1,10,,,S van Leeuwen,Pilbara,,Pilbara,Rangelands,S van Leeuwen,,
332,2014-06-05 18:29:36.398000+08:00,,100000,1,2014-06-05 18:29:36.398000+08:00,2018-10-15 13:52:00.606170+08:00,30,2,completed,2012,464,1000,<p>Resolving the systematics and taxonomy of <em>Tephrosia</em> in Western Australia</p>,,,,2013-07-03,,6,1,139,,,"R Butcher, S van Leeuwen","Kimberley, Pilbara",,Pilbara,Rangelands,R Butcher,4,
331,2014-06-05 18:29:36.370000+08:00,,100000,10,2014-06-05 18:29:36.370000+08:00,2019-08-29 10:32:40.775456+08:00,30,2,active,2012,463,1000,<p>Seed collection zones for the Pilbara</p>,,,,,,4,4,6,,,"M Byrne, R Binks",Pilbara,,Pilbara,Rangelands,M Byrne,3,
330,2014-06-05 18:29:36.342000+08:00,,100000,1,2014-06-05 18:29:36.342000+08:00,2018-10-15 13:52:00.661861+08:00,30,2,active,2012,462,1000,<p>Identification botanist position at the Western Australian Herbarium</p>,,,,,,6,1,21,,,"S Dillon, J Huisman",Pilbara,,Pilbara,Rangelands,J Huisman,4,
328,2014-06-05 18:29:36.227000+08:00,,100000,1,2014-06-05 18:29:36.227000+08:00,2018-10-15 13:52:00.717562+08:00,30,2,completed,2012,460,1000,<p>Kimberley islands biodiversity asset identification - Phase 1 (incl. indigenous liaison and participation) </p>,,,,,,3,1,93,,,"L Gibson, M Lyons, N McKenzie, R Palmer, G Keighery, D Pearson",Kimberley,,,,L Gibson,,
326,2014-06-05 18:29:36.173000+08:00,,100000,1,2014-06-05 18:29:36.173000+08:00,2018-10-15 13:52:00.777696+08:00,30,2,completed,2012,458,1000,<p>A risk assessment and decision framework for managing groundwater dependent ecosystems with declining water levels </p>,,,,,,7,1,22,,,"A Pinder, M Pennifold",,,,,A Pinder,,
325,2014-06-05 18:29:36.145000+08:00,,100000,1,2014-06-05 18:29:36.145000+08:00,2018-10-15 13:52:00.809461+08:00,30,2,completed,2012,457,1000,<p>Network case study: Marine biodiversity and resources network</p>,,,<p>KF advises not a real partnership - PG</p>,,,9,1,156,,,T Holmes,,,,,T Holmes,7,
322,2014-06-05 18:29:36.057000+08:00,,100000,1,2014-06-05 18:29:36.057000+08:00,2018-10-15 13:52:00.861500+08:00,30,2,completed,2012,454,1000,<p>Woylie conservation research project</p>,,,,,,5,1,24,,,"A Wayne, C Ward, M Maxwell",,,,,A Wayne,1,
301,2014-06-05 18:29:34.725000+08:00,,100000,1,2014-06-05 18:29:34.725000+08:00,2018-10-15 13:52:01.490619+08:00,30,2,completed,2012,431,1000,<p>What is the role of predators at Ningaloo and how are they impacted by human use?</p>,,,,,,9,1,145,,,"S Wilson, T Holmes",,,,,S Wilson,7,
299,2014-06-05 18:29:34.667000+08:00,,100000,1,2014-06-05 18:29:34.667000+08:00,2018-10-15 13:52:01.521547+08:00,30,2,completed,2012,429,1000,<p>Pilbara biological survey biodiversity GDM modelling/gap analysis: terrestrial fauna and wetland flora and fauna </p>,,,,,,7,1,22,,,"A Pinder, L Gibson, N McKenzie, M Lyons, A Burbidge",,,,,"A Pinder, N McKenzie, L Gibson",,
297,2014-06-05 18:29:34.613000+08:00,,100000,10,2014-06-05 18:29:34.613000+08:00,2018-12-07 10:43:07.901760+08:00,30,2,active,2012,427,1000,<p>Translocations of mammals from Barrow Island: offset program</p>,,,,2010-01-01,2023-01-01,5,4,12,116,,"C Sims, J Angus, S Garretson, L Gibson",,,"Pilbara, Gascoyne",Rangelands,L Gibson,1,
294,2014-06-05 18:29:34.511000+08:00,,100000,1,2014-06-05 18:29:34.511000+08:00,2018-10-15 13:52:01.633770+08:00,30,2,completed,2012,424,1000,<p>Western Desert fire project </p>,,,,,,7,1,113,,,N Burrows,,,,,N Burrows,,
293,2014-06-05 18:29:34.486000+08:00,,100000,1,2014-06-05 18:29:34.486000+08:00,2018-10-15 13:52:01.665480+08:00,30,2,completed,2012,423,1000,<p>Eradication of exotic rodents from six islands of high conservation value</p>,,,,,,5,1,12,,,"K Morris, R Palmer",,,,,K Morris,3,
292,2014-06-05 18:29:34.453000+08:00,,100000,1,2014-06-05 18:29:34.453000+08:00,2018-10-15 13:52:01.693606+08:00,30,2,completed,2012,422,1000,<p>Bushfire occurrence and fire growth modelling</p>,,,,2013-07-03,2014-06-30,7,1,17,,,L Mccaw,,Wellington,Warren,Swan,L Mccaw,,
291,2014-06-05 18:29:34.424000+08:00,,100000,1,2014-06-05 18:29:34.424000+08:00,2018-10-15 13:52:01.719775+08:00,30,2,completed,2012,421,1000,<p>Fungi surveys of Bold Park and Kings Park</p>,,,,,,6,1,112,,,N Bougher,,,,,N Bougher,4,
289,2014-06-05 18:29:34.363000+08:00,,100000,78,2014-06-05 18:29:34.363000+08:00,2019-07-23 15:06:36.903811+08:00,30,2,completed,2012,418,1000,<p>Identification botanist position at the Western Australian Herbarium</p>,,,,,,6,1,78,,,"S Dillon, J Huisman",Pilbara,,"Pilbara, Pilbara (Nearshore)",Rangelands,J Huisman,4,
286,2014-06-05 18:29:34.283000+08:00,,100000,1,2014-06-05 18:29:34.283000+08:00,2018-10-15 13:52:01.885503+08:00,30,2,completed,2012,415,1000,<p>Kimberley islands biodiversity asset identification </p>,,,<p>Duplicate of 2012-492 </p>,,,3,1,93,,,"L Gibson, F Koehler, V Kessner",,,,,L Gibson,,
285,2014-06-05 18:29:34.252000+08:00,,100000,1,2014-06-05 18:29:34.252000+08:00,2018-10-15 13:52:01.937514+08:00,30,2,completed,2012,414,1000,<p>Rottnest Young Scientist Workshop</p>,,,<p>KF advises not a real partnership - PG</p>,,,9,1,68,,,J Moore,,,,,J Moore,7,
284,2014-06-05 18:29:34.224000+08:00,,100000,145,2014-06-05 18:29:34.224000+08:00,2021-06-11 07:46:21.579088+08:00,30,2,completed,2012,413,1000,<p>Temporal and spatial variation in coral cover on Western Australian reefs</p>,projects/2012-413/IMG_7041.jpg,,<p>A paper from this project has recently been accepted for publication in PLoS ONE</p>,2013-07-03,,9,4,145,,,S Wilson,,,,,S Wilson,7,
278,2014-06-05 18:29:33.982000+08:00,,100000,1,2014-06-05 18:29:33.982000+08:00,2018-10-15 13:52:02.146859+08:00,30,2,completed,2012,407,1000,<p>Bush Blitz: Cane River Conservation Park survey </p>,,,,,,3,1,99,,,"M Cowan, S van Leeuwen, A Markey, S Dillon",Pilbara,,,,"M Cowan, A Markey",,
276,2014-06-05 18:29:33.914000+08:00,,100000,1,2014-06-05 18:29:33.914000+08:00,2018-10-15 13:52:02.207068+08:00,30,2,completed,2012,405,1000,<p>Automation of species recognition and size measurement of fish from underwater stereo-video imagery</p>,,,,,,9,1,145,,,S Wilson,,,,,S Wilson,7,
275,2014-06-05 18:29:33.883000+08:00,,100000,1,2014-06-05 18:29:33.883000+08:00,2018-10-15 13:52:02.233833+08:00,30,2,completed,2012,404,1000,"<p>IdentifyLife, a new platform for collaborative development of identification tools</p>",,,,2013-07-02,,6,1,21,,,Dr K Thiele (Eubio Consulting),,,,,Dr K Thiele (Eubio Consulting),4,
