document_ptr_id,related_projects,background,aims,outcome,knowledge_transfer,project_tasks,references,methodology,bm_endorsement,involves_plants,no_specimens,hc_endorsement,involves_animals,ae_endorsement,data_management,data_manager_endorsement,operating_budget,operating_budget_external
<p>This project is therefore significant in bringing together key government and industry stakeholders actively engaged in conservation management in the Pilbara bioregion to identify priority conservation management areas for small-medium sized mammal fauna. The project will capitalise on existing collections; both through tissue and DNA collections and occurrence records from State and national biodiversity record databases. This Project Plan provides details about the generation and collation of high resolution genomic and spatial environmental data, and statistical analyses to investigate patterns across the major mammal groups in the Pilbara (rodents, marsupials and bats). This unique data set will provide current and historical insight into how these animals utilise the Pilbara landscape, resulting in important conservation outcomes. Furthermore, the framework developed for integrating these findings into conservation prioritisations will be applicable for conservation management globally.</p>
<p>&nbsp;</p>","<p>This project aims to evaluate and apply novel spatio-temporal landscape genetic methods to explore historical refugia, identify current habitat and locate dispersal corridors that build evolutionary resilience for mammal fauna, essential for best-practice conservation under global change. Our approach is applied to spatial and genetic datasets assembled for eight small-medium sized mammal species. We will also incorporate datasets generated in aligned Pilbara mammal projects for an additional three species, resulting in a dataset of 11 species, including four that are endangered nationally. A key outcome is to identify strategic landscape-scale conservation priorities for habitat protection and threat management via systematic conservation planning (SCP). This project is significant in advancing new methodologies to incorporate connectivity modelling into multi-species conservation planning, identifying the major factors contributing to species landscape use and providing a framework for prioritising evolutionary resilient landscapes that can be applied to conservation management in multi-use landscapes globally.</p>
<p>We address our aims through the following objectives:</p>
<ul>
<li>Locate core habitat and connectivity pathways (corridors) for species under current environmental conditions by modelling habitat suitability and contemporary gene flow.</li>
</ul>
<ul>
<li>Locate key areas for persistence under changing climates by inferring locations of evolutionary refugia from population genomic data and spatial modelling of range dynamics under historical and predicted future environments.</li>
</ul>
<ul>
<li>Using SCP, identify cost-effective conservation strategies to enhance and protect these areas for optimal combinations of threatened and non-threatened species.</li>
</ul>","<p>The key project outcome for this research is the development of an integrated approach to identifying and protecting dispersal corridors and core habitat in conservation planning. This knowledge product will be of significant interest and benefit to DBCA and a range of other relevant stakeholders. For example, systematic conservation prioritisation maps (incorporating historic refugia, species habitat suitability maps, landscape connectivity maps and future projections of the latter products) produced in this project will be of significant value to government and industry stakeholders. To disseminate these outcomes and ensure uptake and practicality for DBCA and other groups, we will deliver:</p>
<ol>
<li><em>Presentations</em> &ndash; Findings will be disseminated through presentations at local, national and international scientific conferences. Importantly, a stakeholder workshop in year 3 of the project will bring together industry, government, indigenous and conservation groups to ensure engagement and dissemination of research findings and uptake of key recommendations. Finally, a public seminar will be held at the completion of the project to promote research outcomes to interested stakeholders and to inform the broader community.</li>
<li><em>Publications</em> &ndash; Research outcomes will be published in high-impact international peer-reviewed journals with these being open access where possible.</li>
<li><em>Recommendations/tools</em> &ndash; specific advice will be provided on the representativeness of the current conservation reserve system and priority areas for landscape conservation management action under the Pilbara Conservation Strategy. This project will more broadly assist relevant stakeholders by generating information on priority areas for mammal conservation in the Pilbara that will be used to: 1) target on-ground management actions for threat mitigation (e.g. fire, feral animal control); 2) assess potential impacts of proposed future developments and inform strategies to alleviate, mitigate or compensate for these impacts; and 3) provide an expanded knowledge base regarding the processes that maintain ecological and genetic viability, connectivity and long term resilience and persistence of Pilbara fauna.</li>
</ol>","<p>A major goal of the project is the translation of research outputs and transmission of knowledge products across anticipated users from DBCA (including regional offices), partner organisations (Murdoch University, Roy Hill Mining, WABSI, WAM, ANU, Biologic and CSIRO) and other stakeholder groups (e.g. NRM organisations, Dept Water and Environmental Regulation). Knowledge and technology transfer to groups wanting to follow our framework for integrating dispersal corridors, core habitat and refugia in conservation planning will be facilitated through publication of peer-reviewed manuscripts and presentations at conferences, public seminars and stakeholder workshops.</p>","<p><strong>Year 1 (2019 &ndash; 2020): Collate and generate data</strong></p>
<ol>
<li>Carry out a literature review on the habitat requirements, dispersal characteristics, life history traits and conservation status of focal species in the project.</li>
<li>Catalogue tissue/DNA samples across all species. Perform a literature review of the statistical methods to be employed. Based on the literature and the spatial coverage of available material across the Pilbara, determine a robust sampling design.</li>
<li>Perform DNA extractions (for tissues), quantification and quality control for all samples.</li>
<li>Send samples to Diversity Arrays Technology for SNP (Single Nucleotide Polymorphism) genotyping.</li>
<li>In collaboration with the Spatial Analysis and Remote Sensing Branch at DBCA, collate available spatial data, and determine new spatial products to be modelled for the Pilbara.</li>
<li>In collaboration with the Spatial Analysis and Remote Sensing Branch at DBCA and Biologic, determine methodology for generating a topoclimate layer for the Pilbara using iButton data [data contributed by Biologic].</li>
<li>Design honours projects and recruit students for 2020 academic year.</li>
</ol>
<p><strong>Year 2 (2020 &ndash; 2021): Population genetics and Species Distribution Models (SDMs)</strong></p>
<ol>
<li>Support two honours projects: (i) <em>&ldquo;A landscape genetic approach to understanding landscape connectivity in small ground-dwelling mammals in the Pilbara, Western Australia&rdquo;</em>; (ii) <em>&ldquo;Population genetics of small mammals in the Pilbara: Finding evolutionary refugia&rdquo;</em></li>
<li>Design a pipeline for SNP filtering, creating reproducible workflows. Complete filtering for all SNP datasets.</li>
<li>Complete population genetic analyses, including genetic clustering analyses (for isolation-by-barrier hypothesis), tests for isolation-by-distance, estimates of genetic diversity and fine-scale patterns of relatedness.</li>
<li>Confirm methodology for landscape genetic analyses and SDMs. Complete preliminary analyses and use the quoll as a model for the full workflow.</li>
<li>Present preliminary findings at an Australian conference.</li>
</ol>
<p><strong>Year 3 (2021 &ndash; 2022): Systematic Conservation Planning</strong></p>
<ol>
<li>Complete landscape genetic analyses and SDMs for all species.</li>
<li>Prepare publications for SDMs and population/landscape genetics findings. Work with honours students to publish studies on historical refugia and landscape genetic comparative analyses.</li>
<li>Incorporate population genetic results, landscape genetic results, SDMs and historical refugia into a Systematic Conservation Planning framework.</li>
<li>Determine key areas of habitat important as refugia and for landscape connectivity for individual species and guilds of species.</li>
<li>Present findings at a stakeholder workshop in the Pilbara. Gather input from partner organisations and other stakeholders to ensure uptake of conservation recommendations generated during the project, and provide training for using the products as a tool for management. Collect feedback to assess feasibility, accuracy and practicality and incorporate into outputs.</li>
<li>Present a public lecture, and at an international and Australian conference.</li>
<li>Create predictions under future climate change scenarios and search for adaptive loci.</li>
</ol>","<p>Ball, I. R., H. P. Possingham, and M. Watts. 2009. Marxan and relatives: Software for spatial conservation prioritisation. Pages 185&ndash;195 <em>in</em> A. Moilanen, K. A. Wilson, and H. P. Possingham, editors. Spatial conservation prioritisation: Quantitative methods and computational tools. Oxford University Press, Oxford, UK.</p>
<p>Braunisch, V., G. Segelbacher, and A. H. Hirzel. 2010. Modelling functional landscape connectivity from genetic population structure: A new spatially explicit approach. Molecular Ecology 19:3664&ndash;3678.</p>
<p>Byrne, M. 2008. Evidence for multiple refugia at different time scales during Pleistocene climatic oscillations in southern Australia inferred from phylogeography. Quaternary Science Reviews 27:2576&ndash;2585.</p>
<p>Byrne, M., D. K. Yeates, L. Joseph, M. Kearney, J. Bowler, M. A. J. Williams, S. Cooper, S. C. Donnellan, J. S. Keogh, R. Leys, J. Melville, D. J. Murphy, N. Porch, and K. H. Wyrwoll. 2008. Birth of a biome: Insights into the assembly and maintenance of the Australian arid zone biota. Molecular Ecology 17:4398&ndash;4417.</p>
<p>Caye, K., and O. Francois. 2016. tess3r: Inference of Spatial Population Genetic Structure.</p>
<p>Christie, M. R., and L. L. Knowles. 2015. Habitat corridors facilitate genetic resilience irrespective of species dispersal abilities or population sizes. Evolutionary Applications 8:454&ndash;463.</p>
<p>Cruz, V. M. V, A. Kilian, and D. A. Dierig. 2013. Development of DArT marker platforms and genetic diversity assessment of the U.S. collection of the new oilseed crop Lesquerella and related species. PLoS ONE 8:e64062.</p>
<p>Ferrier, S., G. Manion, J. Elith, and K. Richardson. 2007. Using generalized dissimilarity modelling to analyse and predict patterns of beta diversity in regional biodiversity assessment. Diversity and Distributions 13:252&ndash;264.</p>
<p>Fitzpatrick, M. C., K. Mokany, G. Manion, M. Lisk, S. Ferrier, and D. Nieto-Lugilde. 2020. gdm: Generalized Dissimilarity Modeling.</p>
