id,creator_id,modifier_id,created,modified,type,status,year,number,position,title,image,tagline,comments,start_date,end_date,program_id,output_program_id,project_owner_id,data_custodian_id,site_custodian_id,team_list_plain,area_list_dpaw_region,area_list_dpaw_district,area_list_ibra_imcra_region,area_list_nrm_region,supervising_scientist_list_plain,research_function_id,keywords
638,22,22,2018-02-19 12:17:13.884909+08:00,2020-02-05 11:35:08.400497+08:00,2,completed,2018,4,1000.0,"<p>A biological survey of Nimalarragan Wetland, Broome</p>",,,,2018-05-01,,7.0,4.0,22,22.0,,"A Pinder, M Lyons, M Cowan",Kimberley,West Kimberley,Dampierland,Rangelands,A Pinder,5.0,
468,24,1,2015-06-25 09:36:37.538823+08:00,2018-10-15 13:51:56.725514+08:00,3,completed,2015,8,1000.0,"<p>Validating management options for maximising genetic ""success"" in translocation programs for the woylie (<em>Bettongia penicillata ogilbyi</em>)</p>",,,,2014-07-01,2015-06-30,5.0,1.0,24,24.0,,A Wayne,,,,,A Wayne,1.0,
921,100516,100580,2020-07-17 16:48:54.933927+08:00,2023-06-26 14:58:54.149895+08:00,3,updating,2020,64,1000.0,<p>Role of redox homeostasis in recovery from cryopreservation in <em>Arabidopsis thaliana</em></p>,projects/2020-64/Cryomeshtechnique.jpeg,<p>In order to better understand the role of plant antioxidant stress defence systems and their role in successful cryopreservation <em>Arabidopsis</em> is being used as a model plant for experimental procedures. &nbsp;</p>,"<p>This project examines the effects of oxidative stress on cryopreserved plant material, using the model species <em>Arabidopsis thaliana</em>, including mutant variants with reduced antioxidant contents. Oxidative stress is a primary impediment to successful cryopreservation of plant material, and a better understanding of this will be a crucial step forward in designing more efficient cryopreservation protocols for ex-situ conservation of threatened plant species.</p>",2020-03-03,2023-09-01,17.0,4.0,100516,100516.0,,"B Funnekotter, E Bunn",All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,"B Funnekotter, E Bunn",28.0,
658,100458,1,2018-07-05 11:09:24.553600+08:00,2019-08-22 10:21:44.495618+08:00,0,terminated,2018,24,1000.0,"<p>Investigating habitat values of seagrass, macroalgae and wrack in the Swan Canning Riverpark</p>",projects/2018-24/20161016085043001edited.jpg,,,2016-07-01,2018-12-30,20.0,8.0,100458,100458.0,,,Swan,,,,,,
340,100000,1,2014-06-05 18:29:36.817000+08:00,2018-10-15 13:52:00.374536+08:00,2,completed,2012,473,1000.0,<p>Emergency recovery actions for highest priority threatened flora</p>,,,,,,6.0,1.0,11,,,"D Coates, A Cochrane",,,,,D Coates,2.0,
657,100458,100564,2018-07-05 10:53:41.643842+08:00,2020-11-04 14:36:45.855882+08:00,0,completed,2018,23,1000.0,<p>Dolphin health - toxicogenomics and pathology investigations</p>,projects/2018-23/MG1118_2.jpeg,<p>dolphin health</p>,,2014-01-01,2019-12-31,20.0,8.0,100458,100458.0,,K Trayler,Swan,Swan Coastal,Swan Coastal Plain,Swan,K Trayler,,"dolphins, health, toxicogenomics, estuary"
656,156,145,2018-07-04 15:16:34.267274+08:00,2020-05-28 15:34:11.481897+08:00,2,completed,2018,22,1000.0,"<p>Investigating the effect of recreational fishing using&nbsp;30 years of data from Ningaloo Marine Park, a meta-analysis</p>",projects/2018-22/Lethrinusnebulosusadult1AlgaeHabitat.jpg,,,2017-07-01,2019-06-30,9.0,1.0,156,156.0,,"T Holmes, S Wilson",Pilbara,Exmouth,"Carnarvon, Ningaloo",Rangelands,T Holmes,7.0,"Ningaloo, management, fish"
490,1,100934,2016-05-23 11:46:44.871548+08:00,2023-06-13 12:10:29.711080+08:00,0,updating,2016,5,1000.0,<p>Hydrological function of critical ecosystems</p>,projects/2016-5/20190607134327.jpeg,<p>Ashfield Flats in flood</p>,,2016-05-23,2025-05-23,7.0,1.0,100151,100151.0,,"J Rutherford, G McGrath, B Huntley",South West,"Perth Hills, Great Southern","Swan Coastal Plain, Jarrah Forest",South West,J Rutherford,11.0,
487,100198,24,2016-01-22 11:56:38.003694+08:00,2019-03-27 11:37:20.313079+08:00,2,completed,2016,3,1000.0,<p>The ecology of parasite transmission</p>,,,,2013-01-01,2015-12-31,5.0,1.0,24,24.0,,"A Wayne, K Morris",Warren,Donnelly,,South West,A Wayne,1.0,
316,100000,1,2014-06-05 18:29:35.875000+08:00,2018-10-15 13:52:01.029819+08:00,2,completed,2012,448,1000.0,<p>Monitoring gravitational microlenses </p>,,,,,,10.0,1.0,38,,,A Verveer,,,,,A Verveer,,
655,156,156,2018-07-04 14:21:13.295274+08:00,2020-06-24 10:41:14.121244+08:00,2,completed,2018,21,1000.0,<p>Cross and long-shore variations in reef fish assemblage structure and implications for biodiversity management</p>,,,,2017-07-01,2019-06-30,9.0,1.0,156,156.0,,T Holmes,Swan,Swan Coastal,"Swan Coastal Plain, Leeuwin-Naturaliste",Swan,T Holmes,7.0,"Fish, Metro, Marmion, Shoalwater Islands, BRUV"
922,100516,100580,2020-07-17 17:03:20.955871+08:00,2023-06-26 15:09:50.261259+08:00,3,updating,2020,65,1000.0,<p>Conservation of Australian rainforest plant species utilising cryopreservation</p>,projects/2020-65/Araucariaseeds.jpeg,<p>Large seeded rainforest species such as <em>Araucaria</em> cannot be seed banked and require cryopreservation methods to be developed for long term storage.&nbsp;</p>,<p>This project is focussed on developing novel tissue culture and cryopreservation protocols for a range of recalcitrant-seeded (i.e. unable to be desiccated or stored at low temperatures) Eastern Australian rainforest taxa where conventional ex situ seed storage is not possible.</p>,2018-02-26,2023-08-01,17.0,4.0,100516,100516.0,,"E Bunn, B Funnekotter",,,,,"B Funnekotter, E Bunn",28.0,"Ex situ, conservation, tissue culture, cryopreservation biotechnology"
654,156,156,2018-07-04 14:09:23.979398+08:00,2023-06-08 15:08:48.252634+08:00,3,completed,2018,20,1000.0,<p>Persistence of tropical herbivorous fish in temperate ecosystems and its impact on habitat-forming macrophytes</p>,projects/2018-20/SiganFuscescJohnTurnbull.jpg,,,2017-01-12,2021-01-06,9.0,1.0,156,156.0,,T Holmes,Swan,Swan Coastal,"All IBRA Regions, Swan Coastal Plain, Central West Coast, Leeuwin-Naturaliste",Swan,T Holmes,7.0,"Tropicalisation, temperate reefs, fish, kelp, herbivore, siganid"
622,10,10,2017-09-15 13:21:12.429377+08:00,2019-08-22 11:40:04.005995+08:00,3,completed,2017,48,1000.0,<p>Distribution and behaviour of two morphologically distinct shark species in Ningaloo Marine Park</p>,projects/2017-48/Copyofi.JPG,,,2017-02-05,2019-12-31,9.0,1.0,156,156.0,,T Holmes,Pilbara,"Pilbara East, Exmouth","Pilbara, Pilbara (Offshore), Pilbara (Nearshore)",Rangelands,T Holmes,7.0,
621,10,100564,2017-09-15 11:47:54.392033+08:00,2020-08-04 16:23:59.893741+08:00,3,completed,2017,47,1000.0,"<p>Ecological responses of the northern quoll to a large-scale feral cat baiting program in the western Pilbara region, Western Australia</p>",projects/2017-47/QuollYarra1.jpg,,,2017-01-01,2019-12-31,5.0,1.0,137,137.0,,R Palmer,Pilbara,,Pilbara,Rangelands,R Palmer,1.0,
618,10,1,2017-09-13 12:02:43.757213+08:00,2021-10-12 15:53:45.497978+08:00,3,completed,2017,44,1000.0,<p>Evolution of C<sub>4</sub> photosynthesis in the genus <em>Tecticornia</em> at the anatomical and molecular levels</p>,projects/2017-44/Tecticornia.jpg,,,2017-03-05,2021-07-05,6.0,1.0,86,86.0,,"T Macfarlane, K Shepherd",All Regions,All DPaW Districts,All IBRA Regions,All Regions,"K Shepherd, T Macfarlane",4.0,
650,100462,100462,2018-06-19 11:50:02.502697+08:00,2019-08-07 11:02:16.131363+08:00,2,active,2018,16,1000.0,<p>Restoring <em>Banksia</em> Woodland communities after mining</p>,projects/2018-16/48Silvereyes.jpg,<p>Delivering Sustainable Development - Restoring the functionality of Banksia Woodlands after resource extraction is a key aim of the project</p>,<p>A 20+ year collaboration between Kings Park Science and Hanson Construction Materials</p>,2017-07-01,2023-07-01,17.0,4.0,100462,100462.0,,"J Stevens, W Lewandrowski",Swan,Swan Coastal,Swan Coastal Plain,,J Stevens,17.0,"Restoration, Banksia Woodland, Mining, Urban Development"
304,100000,57,2014-06-05 18:29:35.450000+08:00,2021-06-23 13:40:30.306648+08:00,2,completed,2012,434,1000.0,<p>Christmas Island cat eradication</p>,,,,,,5.0,1.0,57,57.0,,"D Algar, N Hamilton",,,,,D Algar,3.0,
645,62,10,2018-06-12 12:26:26.700753+08:00,2019-08-29 10:07:17.895115+08:00,2,completed,2018,11,1000.0,"<p>Using historical aerial imagery to quantify the spatial and temporal response of coral reefs to disturbance within Coral Bay, Ningaloo</p>",projects/2018-11/BillsBayaerialimagery.jpg,,,2017-11-01,2020-02-20,9.0,4.0,62,100065.0,,G Shedrawi,Pilbara,Exmouth,"Pilbara, Ningaloo",All Regions,G Shedrawi,7.0,"Coral, Remote Sensing, Reef Structure, Monitoring, Disturbance"
643,100456,100934,2018-06-06 15:14:12.613828+08:00,2023-10-31 13:07:00.836744+08:00,0,updating,2018,9,1000.0,<p>Dirk Hartog Island vegetation monitoring</p>,projects/2018-9/tif1cropped.jpeg,<p>Monitoring the response of vegetation cover to the removal of goats and sheep on Dirk Hartog Island.</p>,<p>A dramatic increase in the cover of native vegetation has been observed to date.</p>,2018-06-06,2030-06-30,19.0,1.0,100456,100456.0,,R Van Dongen,Midwest,Shark Bay,"Yalgoo, Shark Bay",Rangelands,R Van Dongen,3.0,"Dirk Hartog Island, Landsat imagery, destocking, vegetation monitoring"
637,241,241,2018-02-19 11:25:51.198242+08:00,2020-07-13 23:01:46.645377+08:00,3,completed,2018,3,1000.0,<p>Population genomics of the burrowing bettong&nbsp;at Matuwa: a case study on the implications of genetic mixing</p>,projects/2018-3/IMG9396aboodiebettongialesueurlornaglencrop_1.jpg,,,2018-02-26,2018-11-30,5.0,4.0,241,241.0,,"K Ottewell, M Byrne, C Lohr",Goldfields,Goldfields,,,"K Ottewell, M Byrne, C Lohr",1.0,"population genomics, boodies, reintroduction, translocation, introgression, hybridisation, genetic rescue"
636,100210,1,2018-02-05 12:36:44.316822+08:00,2018-10-15 13:51:51.257556+08:00,0,new,2018,2,1000.0,<p>Demonstrating the Effectiveness of Detector Dogs for Feral Cat Control in Wheatbelt Reserves of Western Australia</p>,,,,2018-02-09,2019-06-30,5.0,4.0,158,158.0,,T Friend,Wheatbelt,,,,T Friend,1.0,numbatdetector dogwheatbeltTutanning Nature Reserve
629,250,1,2017-10-11 09:34:35.339350+08:00,2018-10-15 13:51:51.541543+08:00,0,new,2017,55,1000.0,<p>Rangeland restoration at Matuwa Kurrara Kurrara: the next phase</p>,projects/2017-55/IMG1794BoodiesatBarnaMiaDryandra.jpeg,<p>Restoring&nbsp;boodies and other native fauna to the open rangelands of the Goldfields. Photo credit Judy Dunlop.</p>,,2017-10-11,2023-06-30,5.0,1.0,250,250.0,,"C Lohr, M Blythman, N Burrows, K Morris",Goldfields,Goldfields,,Rangelands,K Morris,3.0,
303,100000,1,2014-06-05 18:29:35.425000+08:00,2018-10-15 13:52:01.437518+08:00,2,completed,2012,433,1000.0,<p>Pilbara Biological Survey: ant identifications </p>,,,<p>MB requested closure - PG </p>,,,3.0,1.0,111,,,"N Guthrie, S van Leeuwen",,,,,N Guthrie,,
628,250,1,2017-09-21 10:05:54.869942+08:00,2018-10-15 13:51:51.581528+08:00,3,completed,2017,54,1000.0,<p>Boodie (<em>Bettongia lesueur</em>) diet before and after translocation at Matuwa (Lorna Glen)</p>,projects/2017-54/IMG1794BoodiesatBarnaMiaDryandra.jpeg,"<p>Boodies foraging at Barna Mia, Dryandra. Photo credit Judy Dunlop.</p>","<p>The burrowing bettong or boodie (<em>Bettongia lesueur</em>) is a burrowing species of rat-kangaroo in the family Potoroidae.&nbsp;The boodie was once widespread across much of mainland Australia, however, since European settlement the species has undergone drastic declines in distribution and was believed extinct on the mainland in the 1960&rsquo;s.&nbsp;Several threatening processes still occur for the boodie, with one long standing hypothesis being their decline was attributed to competition for food resources with introduced herbivores, such as the European rabbit.&nbsp;In response to heavy predation on reintroduced mammals at Matuwa, an 1100ha enclosure was constructed in 2009. Boodies were translocated into the enclosure in 2010 from populations on Barrow Island as well as the Return to Dryandra Woodland enclosure. Research into the boodie population within the enclosure indicated one that was thriving, with good survival and reproduction.&nbsp;A translocation of boodies in late 2010 to an area outside of the predator-proof enclosure however was unsuccessful due to predation from wild dogs.&nbsp; A&nbsp;second attempted wild translocation is now planned for 2018, pending sufficient predator control.</p>
<p>In preparation for this translocation we are interested in investigating some characteristics of the resident population to help inform planning for the proposed translocation, and to establish baselines against which to assess the translocated population&rsquo;s behaviour, habitat use and diet responses. The following research questions will be addressed in this project:</p>
<ul>
<li>What is the current body condition of the resident boodies?
<ul>
<li>Cage trapping minimum of 2 trips per year - Weighing and measuring boodies, assessing &ldquo;body condition&rdquo; through the amount of fat present along vertebrae and pelvis as per Moseby &amp; O&rsquo;Donnell (2003)</li>
</ul>
</li>
<li>What is the current diet of the resident boodie population? Are there any dietary preferences and seasonal fluctuations (e.g. heavily favouring seeds or a specific species of flora over fungi)?
<ul>
<li>Collection of scats (aimed to collect 3 to 4 times per year, with a minimum of 2 sampling trips per year)</li>
<li>Collection and preparation of reference samples of vegetation, seed, fungi and invertebrates, and assess food resource availability at proposed release sites</li>
<li>Proportional Similarity Index (PSI) for data analysis</li>
</ul>
</li>
<li>Is there a significant difference in the diet of the resident boodie population post-release?</li>
<li>Is there a significant difference in body condition post-release?</li>
<li>What is the current habitat use within the enclosed area and are there any clear preferences of habitat utilisation (e.g. for foraging/resting/warren placement) in regards to flora species present? Are there similar ratios of floral species outside of the fenced reserve in comparison to within?</li>
</ul>
<p>&nbsp;</p>",2017-09-21,2021-09-21,5.0,1.0,250,250.0,,"C Lohr, K Morris",Goldfields,Goldfields,"Little Sandy Desert, Murchison",Rangelands,"C Lohr, K Morris",1.0,
626,10,93,2017-09-15 16:12:45.300565+08:00,2021-06-11 11:56:27.108710+08:00,3,completed,2017,52,1000.0,"<p>Responses of southern boobooks to threatening processes across urban, agricultural and woodland ecosystems</p>",projects/2017-52/MikeLohrBoobookIMG2079small.jpg,"<p>Identifying threats to a widespread owl, the Southern Boobook.</p>",,2017-01-01,2019-12-31,5.0,1.0,29,29.0,,A Burbidge,"Swan, South Coast, South West, Warren","Moora, Central Wheatbelt, Swan Coastal, Perth Hills, Esperance, Great Southern, Wellington, Albany, Blackwood, Donnelly, Frankland","Murchison, Geraldton Sandplains, Avon Wheatbelt, Coolgardie, Swan Coastal Plain, Jarrah Forest, Mallee, Esperance Plains, Warren","Rangelands, Northern Agricultural, Avon, Swan, South West, South Coast",A Burbidge,1.0,"rodenticides, habitat, genetics"
625,10,100934,2017-09-15 15:55:06.639653+08:00,2023-06-13 12:10:36.266766+08:00,3,updating,2017,51,1000.0,<p>Ecology and conservation biology of the night parrot</p>,projects/2017-51/NPhabitat.jpg,"<p>Unravelling the ecological requirements of a mysterious and highly cryptic, critically endangered arid zone bird, the Night Parrot.</p>",,2017-02-01,2019-12-31,5.0,1.0,29,29.0,,A Burbidge,"Pilbara, Midwest, Goldfields","Pilbara East, Goldfields","Tanami, Great Sandy Desert, Pilbara, Little Sandy Desert, Gibson Desert, Gascoyne, Central Ranges, Yalgoo, Murchison, Great Victoria Desert, Nullarbor",Rangelands,A Burbidge,1.0,"threatened species, arid zone"
617,10,1,2017-09-13 11:34:00.794383+08:00,2018-10-15 13:51:52.085523+08:00,3,completed,2017,43,1000.0,<p>Species delimitation and morphometric analysis of <em>Anthotium humile</em> and revision of the genus <em>Anthotium</em> (Goodeniaceae)</p>,projects/2017-43/Anthotium.jpg,,,2017-01-01,2017-12-31,6.0,1.0,86,86.0,,K Shepherd,"Wheatbelt, Swan, South Coast, South West, Warren","Moora, Central Wheatbelt, Swan Coastal, Perth Hills, Esperance, Great Southern, Wellington, Albany, Blackwood, Donnelly, Frankland","Geraldton Sandplains, Swan Coastal Plain, Jarrah Forest, Mallee, Esperance Plains, Warren","Northern Agricultural, Avon, Swan, South West, South Coast",K Shepherd,4.0,
610,29,100934,2017-07-26 09:25:07.789728+08:00,2023-06-13 12:10:29.464849+08:00,0,updating,2017,36,1000.0,<p>Conservation of the night parrot</p>,projects/2017-36/Night_Parrot_picture_by_Bruce_Greatwich_March_2017_low_res.jpg,<p>Saving Australia's most mysterious bird</p>,"<p>Night parrots are at increasing risk from development proposals, which are increasingly targeting inland salt lakes that support high value night parrot habitat.</p>",2017-07-26,2020-07-26,5.0,1.0,29,29.0,,A Burbidge,"Kimberley, Pilbara, Midwest, Goldfields","East Kimberley, West Kimberley, Pilbara East, Exmouth, Geraldton, Goldfields","Tanami, Great Sandy Desert, Pilbara, Carnarvon, Little Sandy Desert, Gibson Desert, Gascoyne, Murchison, Great Victoria Desert",Rangelands,A Burbidge,1.0,"critically endangered, arid zone, Triodia, acoustic monitoring, habitat selection"
608,10,251,2017-07-12 18:18:40.203038+08:00,2021-07-09 11:25:44.409717+08:00,2,active,2017,34,1000.0,<p>Securing the future for bilby in the Fitzroy Catchment / West Kimberley</p>,projects/2017-34/NESPProjectAreaPlots2.apng,,,,,4.0,4.0,10,10.0,,"M Dziminski, R McPhail, F Carpenter",Kimberley,East Kimberley,,,M Dziminski,1.0,
607,10,100944,2017-07-12 18:07:36.088378+08:00,2021-11-10 15:36:24.365579+08:00,2,completed,2017,33,1000.0,<p>Understanding and quantifying impacts of invasive <em>Passiflora foetida</em> on freshwater crocodiles in the east Kimberley</p>,,,,,,4.0,4.0,10,10.0,,S van Leeuwen,,,,,S van Leeuwen,1.0,
606,10,100944,2017-07-12 18:02:43.281914+08:00,2021-11-10 15:35:58.120518+08:00,2,completed,2017,32,1000.0,<p>Impacts and management of an invasive weed in the Fitzroy Catchment</p>,,,,,,4.0,4.0,10,10.0,,S van Leeuwen,,,,,S van Leeuwen,3.0,
601,6,6,2017-07-02 20:29:45.824578+08:00,2022-08-07 17:58:09.088053+08:00,3,completed,2017,28,1000.0,<p><em>Conospermum undulatum</em>: insights into genetics and ecology of an endangered species</p>,projects/2017-28/Conospermum_undulatum_1.jpg,,,2017-01-01,2020-12-31,6.0,4.0,6,6.0,,M Byrne,,,,,M Byrne,2.0,
600,11,100934,2017-06-26 12:19:51.289186+08:00,2023-06-13 12:10:36.317730+08:00,3,updating,2017,27,1000.0,"<p>Mating systems, reproductive output and progeny fitness of translocated plant populations compared to wild populations</p>",projects/2017-27/Bbrownii_bec.JPG,,,2017-01-02,2020-12-31,6.0,,11,11.0,,M Byrne,,,,,M Byrne,,
599,11,100934,2017-06-26 12:10:43.628283+08:00,2023-06-13 12:10:36.370370+08:00,3,updating,2017,26,1000.0,<p>Factors affecting the success of threatened flora translocations</p>,projects/2017-26/shoenia_filifolia_sub.jpg,,,2016-07-04,2020-12-31,6.0,,11,11.0,,M Byrne,,,,,M Byrne,,
597,241,1,2017-06-25 16:29:47.913489+08:00,2018-10-15 13:51:52.889491+08:00,3,completed,2017,24,1000.0,<p>Genetic assessment of a reintroduced population of brushtail possum (<em>Trichosurus vulpecula</em>) at Matuwa (Lorna Glen)</p>,projects/2017-24/IMG5773brushtailpossumwithpouchyoungJudyDunlop_1.jpg,,,2016-04-01,2016-11-30,5.0,1.0,241,241.0,,"K Ottewell, C Sims, M Byrne",Midwest,,Murchison,,"K Ottewell, M Byrne",1.0,
594,6,1,2017-06-24 23:03:28.706829+08:00,2018-10-15 13:51:52.993499+08:00,2,completed,2017,21,1000.0,<p>Cryptic speciation in Australian <em>Cleome </em>(Cleomaceae) and resolution of generic status.</p>,,,,2014-07-01,2017-06-30,4.0,4.0,6,6.0,,"M Byrne, D Coates","Kimberley, Pilbara, Midwest, Goldfields","East Kimberley, West Kimberley, Pilbara East, Exmouth, Geraldton, Goldfields, Shark Bay","Victoria Bonaparte, Northern Kimberley, Ord Victoria Plain, Central Kimberley, Dampierland, Tanami, Great Sandy Desert, Pilbara, Carnarvon, Little Sandy Desert, Gibson Desert, Gascoyne, Central Ranges, Yalgoo, Murchison",Rangelands,M Byrne,4.0,
329,100000,100564,2014-06-05 18:29:36.315000+08:00,2019-01-02 14:53:32.013472+08:00,2,active,2012,461,1000.0,<p>Systematics and biogeography of the Inocybaceae</p>,,,,,,6.0,1.0,112,,,N Bougher,,,,,N Bougher,4.0,
588,67,1,2017-06-23 10:51:40.275403+08:00,2018-10-15 13:51:53.242318+08:00,3,completed,2017,15,1000.0,<p>Breeding and feeding ecology of gouldian finches under differing fire mosaics in Kimberley savannas</p>,projects/2017-15/Annas_gouldian_2.JPG,<p>threatened grass finches like recent but infrequent fire</p>,"<p>Anna's research shows that gouldian finches breed more successfully at sites which burnt in the previous year, at sites with lower fire frequency and in years with multiple small fires rather than few large fires. Annual Sorghum grass seeds at sites burnt in the previous year had higher nutritional value that unburnt sites, but high fire frequency reduced nutritional value of seeds. This suggests that optimal fire management for threatened finches would include application of multiple fires during early dry season and wet season, and protection from high intensity fires which reduces patchiness and increases frequency of fire.</p>",2013-01-01,2017-12-31,7.0,6.0,67,67.0,,I Radford,Kimberley,East Kimberley,"Ord Victoria Plain, Kimberley",Rangelands,I Radford,3.0,
269,100000,1,2014-06-05 18:29:33.699000+08:00,2018-10-15 13:52:02.357495+08:00,3,completed,2012,237,1000.0,<p>Population variation in seed and seedling traits along a climate gradient in south-west Western Australia</p>,,,,2010-01-01,2013-12-31,6.0,1.0,8,34.0,34.0,C Yates,,,,,C Yates,3.0,
583,17,1,2017-06-20 16:40:10.152080+08:00,2018-10-15 13:51:53.313503+08:00,2,completed,2017,10,1000.0,<p>Carbon dynamics and forest fire.</p>,projects/2017-10/Sampling_ash_post_fire._Lachie_and_Cristina.jpg,<p>Understanding global carbon cycles.</p>,,2017-01-01,2017-12-31,7.0,6.0,17,17.0,,L Mccaw,Warren,Donnelly,Jarrah Forest,South West,L Mccaw,6.0,
580,24,1,2017-06-13 14:23:46.934142+08:00,2018-10-15 13:51:53.399591+08:00,3,completed,2017,7,1000.0,<p>Determining Robust Survey Methodologies for a Rare and Elusive Species: The Numbat in the Upper Warren Region</p>,,,,2017-02-06,2020-02-06,5.0,1.0,24,24.0,,A Wayne,Warren,Donnelly,Jarrah Forest,"South West, South Coast",A Wayne,1.0,
578,87,100564,2017-06-08 12:07:01.781634+08:00,2019-01-02 14:39:12.294276+08:00,2,active,2017,5,1000.0,<p>Conserving critical seagrass habitat for dugong: an integrated assessment across the Pilbara</p>,,,,2017-03-01,2019-06-30,9.0,1.0,87,307.0,,"K Waples, H Raudino",Pilbara,,,,K Waples,7.0,
577,145,156,2017-05-29 13:46:11.197808+08:00,2023-06-30 14:32:25.230710+08:00,2,completed,2017,4,1000.0,<p>Human impacts on coral reef communities</p>,projects/2017-4/2006_0623Lau0013.JPG,,,2017-05-29,2022-05-29,9.0,4.0,145,145.0,,S Wilson,"Kimberley, Pilbara, Midwest",,"Oceanic Shoals, Bonaparte Gulf, Kimberley, Northwest Shelf, Cambridge-Bonaparte, Canning, King Sound, Eighty Mile Beach, Pilbara (Offshore), Pilbara (Nearshore), Ningaloo, Shark Bay, Abrolhos Islands",Northern Agricultural,S Wilson,7.0,
576,56,10,2017-05-25 10:04:51.474021+08:00,2019-08-23 09:52:32.947349+08:00,3,completed,2017,3,1000.0,<p>Movement and demographics of the reintroduced boodie (burrowing bettong) within a feral proof enclosure at Matuwa (Lorna Glen)</p>,projects/2017-3/8IMG51.JPG,<p>Understanding boodie habitat use and home range size.</p>,<p>Part of Rangelands Restoration Project (2012/024)</p>,2017-03-20,2018-12-31,5.0,1.0,56,56.0,,"C Sims, M Blythman",Goldfields,Goldfields,Murchison,Rangelands,C Sims,1.0,
567,10,10,2016-08-25 11:09:24.047667+08:00,2018-12-07 10:43:40.536828+08:00,2,completed,2016,82,1000.0,<p>Protecting the safe havens: will granite outcrop environments serve as refuges for flora threatened by climate change?</p>,,,,,,6.0,4.0,8,8.0,,"M Byrne, C Yates","Wheatbelt, Swan, South Coast, South West, Warren","Moora, Central Wheatbelt, Swan Coastal, Perth Hills, Esperance, Great Southern, Wellington, Albany, Blackwood, Donnelly, Frankland","Yalgoo, Murchison, Geraldton Sandplains, Avon Wheatbelt, Coolgardie, Swan Coastal Plain, Jarrah Forest, Hampton, Mallee, Esperance Plains, Warren","Northern Agricultural, Avon, Swan, South West, South Coast",C Yates,3.0,
566,10,10,2016-08-25 10:59:48.825502+08:00,2018-12-07 10:39:50.946927+08:00,2,completed,2016,81,1000.0,<p>Climate-resilient vegetation of multi-use landscapes: exploiting genetic variability in widespread species</p>,,,,,,7.0,1.0,6,6.0,,"R Binks, M Byrne, B MacDonald, L McLean, C Yates","Goldfields, Wheatbelt, Swan, South Coast, South West, Warren","Goldfields, Shark Bay, Moora, Central Wheatbelt, Swan Coastal, Perth Hills, Esperance, Great Southern, Wellington, Albany, Blackwood, Donnelly, Frankland","Yalgoo, Murchison, Geraldton Sandplains, Avon Wheatbelt, Coolgardie, Swan Coastal Plain, Jarrah Forest, Hampton, Mallee, Esperance Plains, Warren","Northern Agricultural, Avon, Swan, South West, South Coast",M Byrne,3.0,
565,10,1,2016-08-25 10:37:52.814620+08:00,2018-10-15 13:51:53.857485+08:00,2,completed,2016,80,1000.0,<p>Decision support system for prioritising and implementing biosecurity on Western Australia's islands</p>,,,,2012-10-01,2017-10-01,5.0,1.0,250,250.0,,"L Gibson, C Lohr, K Morris",Pilbara,Exmouth,"Pilbara, Carnarvon",Rangelands,C Lohr,1.0,
548,10,156,2016-07-19 13:02:27.868773+08:00,2023-06-30 14:06:00.759688+08:00,2,completed,2016,63,1000.0,<p>The health status of marine turtles in northern and western Australia</p>,projects/2016-63/health.jpg,<p>Health and diseases in the marine turtles of WA</p>,"<p><strong>What</strong>&nbsp;This project will investigate the health and disease status of marine turtle species found in Western Australian waters focusing on flatback turtles (<em>Natator depressus</em>). The first component to this research project is to establish a health and disease baseline for turtle species in Western Australia (WA), including establishing baseline blood chemistry reference ranges. Secondly it will assess the causes of morbidity and mortality of marine turtles in Western Australia, including assessing Spirorchiid (blood fluke) infection&nbsp;as a significant cause of mortality for all marine turtle species in WA.</p>
<p><strong>Why</strong>&nbsp;In Western Australia there have been no scientific studies to assess causes of mortality and disease in marine turtle species at a regional scale. The results from these studies provide essential information on pressures that impact individual stocks in the region and provide avenues for direct management action.</p>
<p><strong>What have we found?&nbsp;</strong>This project is still underway. Most field work is now completed with over 80 necropsies performed and over 200 samples of blood collected from a combination of nesting and foraging flatback turtles.</p>
<p><strong>Who are our partners?</strong> DBCA, Murdoch University</p>",,,9.0,1.0,142,142.0,,S Whiting,Kimberley,East Kimberley,"Victoria Bonaparte, Bonaparte Gulf",Rangelands,S Whiting,7.0,"turtle, health, flatback, NWSFTCP, NWSFTCP Code OA R 13, flatbacks_flagship"
546,10,1,2016-07-14 10:13:15.404064+08:00,2018-10-15 13:51:54.484584+08:00,2,completed,2016,61,1000.0,<p>Uunguu Monitoring and Evaluation Committee</p>,,,,,,3.0,4.0,93,93.0,,L Gibson,Kimberley,East Kimberley,"Northern Kimberley, Kimberley",Rangelands,L Gibson,5.0,
544,10,10,2016-07-14 10:06:34.054571+08:00,2019-08-29 10:31:43.688000+08:00,2,completed,2016,59,1000.0,<p>Coral recruitment monitoring in Ningaloo Marine Park</p>,projects/2016-59/IMG_3718.jpg,,,,,9.0,4.0,62,62.0,,G Shedrawi,Pilbara,Exmouth,"Carnarvon, Ningaloo",Rangelands,G Shedrawi,7.0,
543,10,1,2016-07-14 10:03:31.679431+08:00,2018-10-15 13:51:54.582452+08:00,2,active,2016,58,1000.0,<p>The long-term monitoring of seagrass communities in Geographe Bay</p>,,,,,,9.0,4.0,100256,100256.0,,B French,South West,Blackwood,Central West Coast,South West,B French,7.0,
