document_ptr_id,year,progress_report,report_id
3028,2021,"<p>An important aspect of coral reef resilience is reproduction and the supply of coral recruits that settle onto reefs. Most hard coral species around the world reproduce via broadcast spawning and in Western Australia the main spawning event occurs in March/April with a smaller spawn in October-November. In addition to these two annual spawning events, the production of larvae via internal fertilisation of gametes in brooding corals&nbsp;can occur throughout the year. It is unknown if production of larvae by brooders differs between the main spawning season and the remainder of the year. To assess seasonal variation in coral recruitment by brooders, this study will investigate rates of coral recruitment during the main spawning season (March-April) and the remainder of the year at Onslow, Ningaloo Marine Park and the Montebello Islands Marine Park. The project will analyse coral recruitment data collected biannually from 2014-2018 at Onslow and from 2019-2021 at both Ningaloo and the Montebello Islands Marine Parks.</p>
<p>A project proposal has been submitted and the proposal seminar has been presented. Data from coral recruitment tiles are currently being analysed.</p>",10
2797,2020,"<p>Mining companies have a legal responsibility to return native biota to post-mining environments; however, ecological restoration is challenging, especially in water limited environments. The chemical and physical properties of substrates do not always explain high seedling mortality therefore other factors such as drought should be explored. This research project aims to improve restoration outcomes by obtaining a greater understanding of the influence of soil water availability and phenotypic plasticity on juvenile plant morphology, physiology and survival in the post iron ore mining environments of semi-arid Western Australia.</p>
<p>Field trials were undertaken in which greenstock and seeds of six endemic species were introduced onto a waste rock dump and exposed to experimental watering regimes. Seedling emergence, survival, growth and physiology was monitored over a period of 18 months to examine the effect of rainfall frequency and intensity on seedling performance. Hydrothermal germination thresholds for seeds of the six study species were explored further in a series of lab trials. A glasshouse trial investigating how preconditioning seedlings to water stress influences tolerance to subsequent drought was also completed. Data analysis and report preparation is underway for the field, lab and glasshouse trials.</p>",9
2827,2020,"<p><em>Reedia spathacea</em> (Cyperaceae) is a species of sedge found in the peat swamps of the Jarrah Forest and Warren biogeographical regions. The growth habit is particular to the species and it has apical meristems and above ground rhizomes protected by retained leaf sheaths with lateral roots that act as a means of clonal dispersal. Knowledge of morphology and reproductive strategy remain poorly known. The species is currently listed as critically endangered and occurs in ecological communities that are threatened by feral pig damage, increased fire frequency, weed invasion, fluctuations in&nbsp;water quality and changes to land use, such as groundwater extraction and land clearing. This study aims to evaluate the morphology and ecology of the species and to determine it's genetic structure and historical biogeography. Microsatellite DNA analyses will be used to determine population genetic structure of <em>R. spathacea</em> and chloroplast sequence data will be used to determine the evolutionary history.</p>
<p>Molecular clock dating with the chloroplast DNA markers <em>rbcL</em>, <em>trnL</em> and the <em>trnL-F</em> intron has provided strong evidence that the lineage <em>Reedia</em> is Gondwanan, and that <em>Reedia</em> itself diverged from its sister taxa during the increased aridification of the southern portion of the Australian continent approximately 20 million years ago. Haplotype networks of the chloroplast markers <em>psbE-petL</em> and <em>trnS-trnG-trnG</em> show little variation and shared haplotypes between populations. The microsatellite analyses detected 13 genetic groups among the 15 geographic populations sampled. Significant departure from Hardy Weinberg Equilibrium was found across all populations indicating the presence of inbreeding, with no recent bottlenecks detected by either a sign or Wilcoxon sign-rank test for any population under any mutation model. Genetic differentiation between populations was moderately high and sexual reproduction appears to be more important to recruitment than clonality. These data indicate a previously more wide-spread and panmictic distribution for <em>Reedia </em>that has now become a series of isolated populations.&nbsp;</p>",9
3517,2023,"<p>Seagrass communities are under threat at a global scale, yet molecular physiological responses of seagrass to key stressors &ndash; such as eutrophication and sediment stress - remains largely unknown. The central aim of this project was to investigate cellular stress responses of the key seagrass species <em>Halophila ovalis</em> in the Swan Canning Estuary on a seasonal scale using novel molecular biomarker techniques such as metabolomics.</p>
<p>Findings were published in <em>Ecological Indicators</em> journal and reported seasonal differences in growth and stress related metabolites. The project demonstrated the value of including both traditional seagrass metrics metabolomics to help understand stress responses in the seagrass <em>Halophila&nbsp;ovalis.</em></p>",12
2552,2019,"<p>Translocations are a key conservation recovery action for threatened plant species and determining their success is an important aspect of ongoing management. This project is investigating success of translocation in <em>Banksia brownii</em> and aims to: (1) compare the mating systems and genetic diversity of translocated populations with wild populations; (2) determine how reproductive output and progeny performance of translocated populations compares to wild populations; and (3) assess the efficacy of using measures of mating system parameters, genetic diversity and reproductive potential to better understand translocation success. The findings have a number of potential implications for not only assessing long term translocation success, but for also improving translocation design and establishment technologies.</p>
<p>Genotyping and initial mating system and genetic diversity analysis has been completed on one translocated&nbsp;<em>B. brownii</em>&nbsp;population and seven&nbsp;natural populations to benchmark mating system performance and genetic diversity in the translocated population. Pollination studies are near completion to assess pollination adequacy in the translocated population and suspected differences in pollinator type between montane and lowland populations. Fitness trait studies are ongoing in a common garden experiment involving 1,100 seedlings to assess the implications for population mixing, and the performance of the translocated population. Reproductive output measurements, seed and leaf material were collected from three natural and two translocated populations of <em>Acacia rhetinocarpa, </em>to benchmark genetic diversity and reproductive output in the translocated populations.</p>",8
2563,2019,"<p>This project is assessing the health and disease status of sea turtles in Western Australia, with a focus on flatback turtles, and is investigating dead and injured turtles stranded along the coast and using pathology to diagnose the causes of death. Blood samples are being obtained from healthy turtles to determine reference ranges for species where gaps exist. Parasite infections and fibropapilloma virus are being specifically investigated. Although focused on flatback turtles, other species will be included as opportunities arise.</p>
<p>Blood samples have been collected from flatback turtles in both the nesting and foraging grounds. Samples have been analysed and synthesis of results is in progress. Over 200 necropsies have been performed and results show that plastic ingestion was the cause of death for some cases. Specific parasitology investigations were conducted with a world recognised parasitologist and resulted in the discovery a new parasite for flatback turtles.</p>",8
2532,2019,"<p>The jarrah (<em>Eucalyptus marginata</em>) and karri (<em>Eucalyptus diversicolor</em>) forests of south-west Western Australia are important sources of timber, wildlife habitat and water. However, as climate changes, issues of forest productivity, tree health and mortality, and water yield need to be addressed. Individual-based modelling (IBM) is an ecological modelling approach that represents individuals within populations or communities, and the interactions between them, with a relatively high level of detail and complexity. This study aims to develop an IBM of tree growth in water limited environments, to parameterise the model for jarrah and karri and to predict the impact of tree thinning on timber production, tree health and mortality and water yield using time series data collected from 1965 and 1992, respectively.</p>
<p>Supplementary data for jarrah and karri stand dynamics were collected and the effect of thinning and fertilizer on allometry and growth of jarrah and karri were analysed. Thinning had a positive impact on growth of both species. Fertilizer also had positive impact on growth of jarrah. The most intense thinning resulted in 538% and 149% more growth on individual trees compared with unthinned treatments in jarrah and karri respectively. Stand volume growth of jarrah increased with increasing stand volume at low stand density, reached a peak and declined at higher levels of residual stand volume. Karri followed a similar pattern of stand basal area growth. Thinning had a significant effect on allometry of stem diameter with height, ratio of height and diameter, crown width and bark thickness. A linear IBM for diameter growth prediction has been developed for jarrah that predicts stem diameter growth based on initial diameter, initial height, size and distance of the nearest neighbours using competition indices. Similar IBM for growth prediction of karri will be developed. Effects of thinning on timber and water yield will then be simulated for the full rotation age of jarrah and karri using these models.</p>",8
2800,2020,"<p>Plant mortality in restoration programs leads to reduced outcomes for biodiversity and is costly for practitioners. Understanding the drivers of mortality, in particular factors influencing soil water availability are critical. Wind dynamics play a significant role in drying soils and creating atmospheric deficits whereby plants lose water. In altered systems such as restoration environments, the wind dynamics may be different compared to reference communities and may impact seedling establishment. This project aims to capture reference wind dynamics of many Western Australian ecosystems including the <em>Banksia</em> woodland ecosystem, and compare restoration sites to the reference state. Understanding the critical thresholds for wind dynamics and the impacts on plant physiological performance will be assessed for <em>Banksia</em> species.</p>
<p>The investigation so far has identified canopy flow wind regimes across several native Australian vegetation communities and mapped the decay and regeneration of aerodynamic wind patterns across a restoration chrono-sequence. A seedling, historically adapted to emerge in a less windy environment, is likely to experience high levels of stress when seeded on restoration sites with extreme early-stage wind regimes. Physiological trials indicated significant impact of increased wind velocity on seedling mortality and biomass, and explored mechanistic drivers connecting localised aerodynamic flow and vegetation establishment. A more comprehensive understanding of wind as a factor in restoration will allow for anthropogenic manipulation of wind and microclimates onsite to provide necessary shelter for seedlings until sufficient canopy features have established, and facilitate a more rapid and efficient reintroduction of plants, pollinators, and functioning ecosystem services.</p>",9
3522,2023,"<p>The aim of this project is to increase knowledge about the baseline population and spatial ecology of the numbat population in the Upper Warren region. This information will assist in informing future management practices for this population.</p>
<p>SECR design modelling, based on parameters from a field study, suggests a survey design based on static grids of 6x6 or 7x7 cameras, using Swift 3C wide angle cameras and deployed for between 60-80 days can be used to monitor numbat population trends. Numbats showed selectivity on a macro- and microhabitat scale relating to soil type, distance to a water source, distance from roads, time since timber harvesting, prescribed burning, hollow logs; based on GPS tracking technology. Median female home range size was 29.5 ha in spring and 32.7 ha in autumn (n=13 females). The home range of the two males that were tracked was 80.2 ha and 278.7 ha. A population viability analysis for the Upper Warren indicates the population is most sensitive to mortality rates of females and juveniles. Simulated scenarios suggest increased mortality rates and reduction of carrying capacity due to increased firewood collection, reduced predator control and increased effect of prescribed burning could result in a large drop in population size.</p>",12
2548,2019,"<p><em>Banksia</em> woodlands of the Swan Coastal Plain are part of the south-west Western Australian biodiversity hotspot and have been subjected to extensive clearing. These <em>Banksia</em> woodlands are now listed as a threatened ecological community (TEC) by the Commonwealth through the <em>EPBC Act</em>. There are numerous floristic community types (FCTs) within <em>Banksia</em> woodlands, of which several are threatened. An example is the Swan Coastal Plain floristic community type 20a (SCP20a) (<em>Banksia attenuata</em> woodlands with species rich dense shrublands). The threatening processes impacting on <em>Banksia</em> woodland include further land clearing, fragmentation, weed invasion, inappropriate fire regimes, altered hydrological processes, disease due to <em>Phytophthora cinnamomi</em> and a drying climate. This project aims to address knowledge gaps for improving the understanding of <em>Banksia</em> woodland floristic communities with a focus on SCP20a through a meta-analysis of Swan Coastal Plain data, combined with targeted assessment of new sites and re-assessment of existing sites with the aim of detecting change. The study also aims to integrate spatial analysis of environmental factors with biological data to identify predictive capability and assess risk to <em>Banksia</em> woodlands using the IUCN Red List of Ecosystems criteria, with reference to alternative risk assessment techniques.</p>
<p>Targeted field surveys have been completed over the past two years for a selection of SCP20a sites. In addition, a meta-dataset of Swan Coastal Plain floristic plots has been developed, collating data from government, consulting and other sources. The data set has been subjected to revision to allow for reliable comparison over time using current nomenclature. Initial meta-analysis of the consolidated data set has occurred and is being used to target specific <em>Banksia</em> woodland sites for follow-up assessment. A final season of targeted surveys is occurring along with closure of the meta-dataset to allow for completion of the project.</p>",8
3058,2021,"<p>Understanding the habitat requirements of animals and how this influences their distribution is essential for effective management. Ongoing shifts in habitat due to changing climate and acute environmental disturbance emphasise the need to understand how changes in habitat affect associated fauna. Epinephelid serranids are ecologically important predators on tropical reefs that are an attraction for recreational fishermen. This project will focus on the habitat requirements of epinepheline serranids at Ningaloo Marine Park, exploring mechanisms that influence their distribution, abundance and productivity. The project will examine fish within two prominent habitat types at Ningaloo, macroalgae and corals, that also represent extremes of the current regime shift paradigm on tropical reefs.</p>
<p>After describing broadscale habitat associations of epinephelids and finer scale habitat use by <em>Epinephelus rivulatus</em> in macroalgal habitats, the project is now focused on understanding how variation in fine scale habitat affects the condition and productivity of these fish. Accordingly, 5-8 <em>E. rivulatus</em> have been collected from fifteen macroalgal patches with different habitat characteristics (total 105 fish). Growth rates of these fish will be assessed by sectioning and reading otoliths (ear bones). Combined with local estimates of abundance, growth rates from each patch will provide an indication of how productivity varies among macroalgal habitats. Information that will help identify which patches are important for sustaining local recreational fisheries.</p>",10
2565,2019,"<p>This project seeks to enhance understanding of the ecological response of a variety of vegetation types to bushfire, focusing on the large O&rsquo;Sullivan fire of February 2015. The study is examining the response of vegetation and fungal community composition to different levels of fire severity across four vegetation types (tall open eucalypt forest, open eucalypt forest, <em>Melaleuca</em>/<em>Allocasuarina</em> forest, <em>Banksia</em>/sedge heathland).</p>
<p>Fire severity has been determined from remotely sensed imagery. Field data have being collected at 48 sites and include details of overstorey composition and crown condition, seedling germination and survival, and understorey plant composition. Fungal community composition was determined using DNA extracted from soil samples, amplifying the fungal ITS2 region, to estimate relative abundance of fungal taxonomic entities. Results to date are being prepared for publication.</p>",8
2544,2019,"<p>The study aims to explore the hypothesis that northern quolls previously utilised a range of different habitat types in their movement and foraging activities in the Pilbara, but pressure from predators (feral cats, foxes and dingoes), in conjunction with other threats such as grazing and fire, have restricted their occurrence to the more protected rocky habitat.</p>
<p>The primary data collection phase is now complete, culminating in a total of 49,433 trap nights, 1,923 independent northern quoll detections and hundreds of feral predator detections. Northern quolls were detected at 69% of study landscapes. Detections were collected using camera traps orientated in either a horizontal or vertical direction, and a comparison of the efficacy of either orientation at detecting quolls along with other target species is currently in preparation for publication. Using vertically orientated cameras, over 100 northern quolls were identified based on unique spot patterning. By combining this data with detailed habitat assessments, the process of constructing comprehensive occupancy models that will provide crucial insight into the way in which quolls interact with both predators and their environment has commenced. Finally, 11 GPS collars have been deployed to elucidate the fine-scale spatial and temporal movements of northern quolls.</p>",8
2762,2020,"<p>Salt lakes are a distinctive feature of Western Australian inland areas. Several invertebrate groups appear to be far more diverse in Western Australia than anywhere else in Australia and even globally, probably reflecting the long history of aridification and the now disjunct occurrence of this type of wetland in the State. Salt lakes and their biota are threatened by altered hydrological processes and changes in water quality associated with land clearing (especially in the Wheatbelt) and increasingly, by mining on or near the lake bed. The first goal of the project is to use mitochondrial DNA data and, if necessary, nuclear DNA data, to assess the validity of the morpho-taxonomy of genus <em>Australocypris</em>, which is one of the most diverse genera in Australian salt lakes. The second goal is to use molecular data to test alternative hypotheses about species radiations in <em>Australocypris</em>, whose evolutionary history is largely unknown. The final goal is to develop a protocol for hatching and raising adult ostracods from resting eggs in mud samples collected from dry lakes, as a substitute for collecting active ostracods.</p>
<p>A review of the biology of non-marine giant ostracods (Crustacea, Cyprididae, Mytilocypridini) is being prepared for publication. Twenty-eight sample populations of seven species of <em>Australocypris</em> have so far been collected from the salt lakes of Western Australia and identified based on the current morpho-taxonomy. Molecular analyses and hatching experiment will commence shortly.</p>",9
3273,2022,"<p>This project aims to improve our understanding of flatback turtles using bio-logging tools such as daily diaries and animal-borne video cameras that collect accelerometry, orientation and swimming performance data. Data are used to analyse the turtles&rsquo; fine-scale vertical and horizontal movements at a foraging ground.&nbsp;</p>
<p>All fieldwork has now been completed. A second paper describing flatback diving behaviour at a foraging ground has been accepted for publication in <em>Royal Society Open Science</em>. Two oral presentations have been given at international conferences. A third paper is about to be submitted to <em>Applied Ecology </em>that looks at fine scale spatio-temporal behavioural patterns of these foraging turtles to inform dynamic spatial management of this species in Roebuck Bay Marine Park. Tide and season have been found to strongly impact the turtles' behaviour in the bay. Detailed maps are being produced to help management.&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",11
2489,2019,"<p>Restoration of degraded land following mining is challenged by factors including the limited availability of natural topsoil and low soil fertility. This project aims to assess the effectiveness of current practices in rehabilitation in the Pilbara including the use of soil amendments to improve soil function and seedling recruitment.</p>
<p>A glasshouse study examining how the inorganic amendments gypsum and urea affects plant growth and substrate quality has been completed. The addition of urea to mine waste substrates produced a 3-fold increase in plant growth of <em>Acacia inaequilatera</em>, and up to a 25-fold increase in growth of <em>Triodia wiseana </em>when grown under high watering regimes, but this effect was not evident in a low watering regime. The amendments decreased substrate pH and increased electrical conductivity, total nitrogen and N-mineralisation, but did not have an effect on soil microbial activity. Overall, water was the dominant driver for determining the effectiveness of the amendments to improve the quality of mine waste substrates and increase plant growth. In an arid region characterised by erratic, unreliable and often intense rainfall events, these results indicate that limited water will minimise plant access to inorganic amendments and restrict their effectiveness.</p>",8
3060,2021,"<p style=""margin: 0cm;"">An understanding of resource requirements and inter-specific competition is essential when undertaking reintroductions, especially in fenced environments where dispersal and access to resources are limited. The burrowing bettong (<em>Bettongia lesueur</em>), or boodie, and the rufous hare-wallaby (<em>Lagorchestes hirsutus</em>), or mala, are both extinct in the wild on the Australian mainland and only occur on a few offshore predator-free islands and in several predator-free enclosures across Australia. Both species were reintroduced to an enclosure on the Matuwa Indigenous Protected Area in Western Australia. Little is known about the ability of these species to co-exist in a fenced environment and how they partition resources.</p>
<p style=""margin: 0cm;"">Genetic fingerprinting of mala suggests the population is slowly increasing and inter-specific competition between the species was not detected. This research is complete, and a paper has been published in <em>Ecological Management and Restoration</em> highlighting the potential competition for resources between two threatened mammals released inside a fenced enclosure.</p>",10
2777,2020,"<p>In 2016, Galapagos National Park authorities increased the surface area of full no-take areas in the Galapagos Marine Reserves from 0.8% to 33%. However, no specific measures (e.g. seasonal closure, maximum or minimum size limit, quotas) have been implemented to mitigate the downward trends observed in fisheries targeted species outside of the reserve. As a consequence, new fish resources are being sought in deeper waters. The project aims to assess the effect of the Galapagos Marine Reserve, changes in fisher effort and environment on fish assemblages in the Galapagos. The results of conservation approaches in the Galapagos can be compared and contrasted to Western Australia to inform and potentially improve on the monitoring and conservation of marine fishes in both locations.</p>
<p>All data has been collected and is currently being analysed. A manuscript examining the ability of diver operated stereo-video (stereo-DOVs) to characterise reef fish spawning aggregations, has been accepted by the journal&nbsp;<em>Estuarine, Coastal and Shelf Science</em>. Stereo-DOVs are the primary method used to monitor finfish in Western Australia&rsquo;s&rsquo; marine parks and this study shows that diver operated stereo-video system produce accurate measures of fish length, density and reproductive behaviours, providing an easily repeatable and non-destructive tool for the monitoring of spawning events.</p>",9
2759,2020,"<p>Forests are an essential asset for the provision and regulation of ecosystem services and culture and heritage. How trees regenerate and adapt to a changing environment is a concern given the expected increase in the frequency, intensity and duration of drought and heatwave events, coupled with wildfires. The Northern Jarrah Forest is one forest ecosystem that has been affected by disturbance events, such as the 2010/2011 drought and heatwave event, and the 2016 Waroona/Yarloop bushfire, which covered an estimated 360 km<sup>2</sup>.</p>
<p>This project aims to determine how these disturbances, and prescribed burning, influence tree regeneration, by asking the following questions: a) how does tree regeneration vary with fire severity and drought? b) how do the growth stages of tree regeneration vary by drought, fire type and history? c) how does seedling density change over time? and d) how do understorey and overstorey regulate recruitment? All field work has been completed and analysis is underway.</p>",9
2829,2020,"<p>Translocations are a key conservation recovery action for threatened plant species and determining their success is an important aspect of ongoing management. This project is investigating the success of translocation in <em>Banksia brownii</em> and <em>Acacia rhetinocarpa</em>&nbsp;and aims to: (1) compare the mating systems and genetic diversity of translocated populations with wild populations; (2) determine how reproductive output and progeny performance of translocated populations compares to wild populations; and (3) assess the efficacy of using measures of mating system parameters, genetic diversity and reproductive potential to better understand translocation success. The findings have a number of potential implications for not only assessing long term translocation success, but for also improving translocation design and establishment technologies.</p>
<p>Mating system and genetic diversity analysis has been completed on one translocated&nbsp;<em>B. brownii</em>&nbsp;population and four wild populations to benchmark mating system performance and genetic diversity in the translocated population. Reproductive output and pollination studies are complete and data has been combined with mating system and genetic diversity data to produce a draft manuscript for publication. Fitness trait studies are ongoing in a common garden experiment involving 500 seedlings to assess the performance of the translocated population in comparison to wild populations. Reproductive output measurements, seed and adult leaf material were collected from three natural and two translocated populations of <em>Acacia rhetinocarpa, </em>to benchmark genetic diversity and reproductive output in the translocated populations. Fitness traits were measured for 800 seed and the subsequent seedlings from two wild and two translocated populations of <em>A. rhetinocarpa</em> and the glasshouse fitness study is now complete. Leaf samples were collected from the 800 seedlings and DNA extracted is complete. Microsatellite marker selection for this species is underway.</p>",9
2828,2020,"<p>Anthropogenic loss and fragmentation of natural habitats has been increasing during the last 60 years and is now at unprecedented levels, making land use change one of the most important drivers affecting biodiversity. <em>Conospermum undulatum</em> is endemic to south-west Western Australia, a global biodiversity hotspot. Significant reductions in population size, connectivity, area and floral display of remnant patches are likely to constrain the reproduction of this species by altered plant-pollinator interactions and expression of inbreeding depression because of reduced gene flow between unrelated individuals. This project will investigate the reproductive biology and genetic diversity in the species to inform recovery actions to enhance the future persistence of <em>C. undulatum </em>by means of an improved understanding of factors that constrain both its reproduction and its adaptation ability over the long-term.</p>
<p>The pollination study showed that cross-pollination by hand produced a ten-fold increase in seed production compared to natural pollination. Increased seed set using pollen sourced from different populations showed that small populations are producing approximately&nbsp;50 percent less seeds than what they are able to produce via inter-population cross-breeding due to the combined effects of pollen limitation and reduction in compatible mate availability. Genetic analysis of populations using 19 microsatellite loci revealed weak genetic structure, and levels of genetic diversity and differentiation indices indicate high levels of gene flow prior to fragmentation. These results suggest that habitat fragmentation may result in patches that are too small and isolated to be attractive for pollinators and to allow a long-term population viability based on reproduction by seed. Pollinator assessment showed <em>C. undulatum</em> has evolved pollen with resistance to the usually negative effect of ant secretions on pollen grains, with ants providing effective pollination services to this threatened species.</p>",9
2568,2019,"<p><em>Ptilotus</em> is a genus of annual and perennial herbs and shrubs, common in arid and semi-arid areas of Australia. This project is addressing three key questions on the evolution of&nbsp;<em>Ptilotus</em>: (1) what key phylogenetic patterns in the genus can help explain its evolutionary success in arid Australia; (2) how do biogeography patterns in the genus relate to its evolution; and (3) how have&nbsp;<em>Ptilotus&nbsp;</em>species adapted to low soil phosphorus in Australia over evolutionary time.</p>
<p>A substantially resolved phylogeny for <em>Ptilotus</em> including a well-supported backbone has been derived from genomic data, along with an improved understanding of the phylogenetic position of the unusual Australian genera <em>Kellita</em> and <em>Omegandra. </em>The new genus <em><em>Wadithamnus</em>, </em>an anomalous and phylogenetically disjunct species from the Arabian Peninsula previously included in&nbsp;<em><em>Aerva</em></em>, has been described<em><em>. S</em></em>pecies boundaries in the widespread Australian <em><em><em>P.&nbsp;exaltatus</em>-<em>P. nobilis</em> and <em>P. gaudichaudii</em></em></em> groups have been resolved and papers published. Several papers have been submitted for publication.</p>",8
2754,2020,"<p>This project aims to improve our understanding of flatback turtles using bio-logging tools such as daily diaries and animal-borne video cameras that collect accelerometry data, orientation data and swimming performance data. Data will be used to analyse the turtles&rsquo; fine-scale vertical and horizontal movements at a recently discovered foraging ground. The anticipated outcome of this project is to assess how flatback turtles might be impacted by anthropogenic disturbances at their foraging grounds.</p>
<p>Three field trips to Roebuck Bay were completed. Twenty-four flatback turtles were tagged, 14 cameras and 10 daily diaries were deployed that collected 43 days of continuous diary data and 57 hours of video. A paper describing how animal-borne video from a sea turtle revealed novel anti-predator behaviour has been submitted to the journal <em>Ecology</em>. Analyses of turtle diving behaviour is under way using state-of-the-art machine learning algorithms to identify dive functions.</p>",9
2826,2020,"<p>This project aims to improve our understanding of local adaption and phylogeographic patterns in parasitic and non-parasitic plant species&rsquo; important for mine site restoration in Western Australia. Range-wide sampling and next generation sequencing technologies will be utilised to examine: signals of adaptive genetic variation; and phylogeographic patterns for four plant species endemic to Western Australia. The research will determine whether generalist and limited host-specific parasitic species have similar adaptive variation and phylogeographic patterns compared to sympatric non-parasitic plants. Species distributions will be extrapolated using spatial modelling to predict patterns of adaptive genetic variability across the landscape and develop a tool to guide seed sourcing for restoration.</p>
<p>Analysis of adaptive variation and phylogeographical patterns has been completed for all four species. A stronger genomic signal of selection was observed in the host-specific parasite (<em>Amyema gibberula </em>var. <em>tatei</em>) compared to its primary host species (<em>Hakea recurva</em> subsp. <em>recurva</em>), but this was not observed for the generalist parasite (<em>Nuytsia floribunda</em>) compared to a co-occurring autotroph (<em>Melaleuca rhaphiophylla</em>). Patterns of local adaptation to climate show adaptive genomic diversity in parasitic species to be associated more with temperature, rather than precipitation variables, while the opposite is observed for the non-parasitic species. Phylogeographical analysis showed the parasitic plants to have lower genetic diversity and greater population structuring than co-occurring autotrophic plants. Spatial modelling has been used to predict patterns of adaptive genetic variability in all four species and the development of tool to guide seed sourcing for restoration is currently underway.</p>",9
2811,2020,"<p>The Swan Canning Estuarine Response Model (SCERM) is an important tool for management of the waterway. The model has been shown to capture seasonal and spatial variability in some physico-chemical parameters, but could be improved through targetted research. This project is working to improve understanding of the estuarine metabolism of the&nbsp;waterway&nbsp;through high&nbsp;frequency&nbsp;monitoring. New understandings will be applied to improving model dynamics.</p>
<p>High frequency data has been collected at three nearshore locations&nbsp;(Guildford, Maylands and Como) for diurnal oxygenation analysis and time series plotting. A monitoring buoy was established in the deeper waters off Heathcote and now provides real-time data on chlorophyll-a, oxygen and temperature dynamics. These nearshore and offshore data are together being used validate oxygen dynamics in the Swan Canning Estuarine Response Model.</p>",9
3024,2021,"<p>Ashfield Flats Reserve hosts a threatened Temperate Costal Saltmarsh community as well as active management of mosquitoes by State and local government. Hydrological modelling by DBCA suggests the potential for significant changes to the surface water at the flats in coming decades as a result of sea level rise and the populations and species of mosquitoes present at the site may shift. This project seeks to develop a salinity and temperature model of water at the site and determine key drivers of larval development, in order to model the species composing of populations under present and future scenarios. The results of the study will provide a better understanding of the drivers of mosquito populations at this and similar sites, enabling better management of the TEC in collaboration with other agencies.</p>
<p>Based upon the monitoring data collected as part of the Ashfield Flats Hydrological study, a temperature model was developed for a mosquito developmental model. Modelling of mosquito populations at Ashfield Flats&nbsp;is incorporating sea-level rise projections and other IPCC scenarios.</p>",10
3251,2022,"<p>The status of local populations of a species must be assessed prior to further supplementary translocations. Brushtail possums were reintroduced to the Matuwa Indigenous Protected Area in 2007 under the assumption that the local population was extinct. Concerns were raised about potential bottlenecking of sub-populations of the translocated possums in 2017. This project investigated whether viable genetic material could be collected from brushtail possums in the arid zone via baited tracking tunnels; whether there is ongoing evidence of inbreeding or genetic bottlenecking in the brushtail possum population on Matuwa; and whether the phylogenetics of brushtail possums in the arid zone can be assessed through fecal or hair DNA collected through non-invasive techniques.</p>
<p>Unfortunately, viable DNA could not be extracted from either tracking tunnels or relatively fresh possum scats collected near trees. DNA was extracted from two out of 20 preserved possum skins held by the WA Museum, one from Cranbrook and a second from Bendering. Structure analysis of DNA taken from translocated possums suggests considerable genetic admixture between founder populations has occurred. Principal components analysis suggests that the population at Matuwa is significantly different to animals from Cranbrook.</p>",11
2477,2019,"<p>The North West Shelf Flatback Turtle Conservation Program (NWSFTCP) is one of two additional conservation programs delivered from the Gorgon Gas Project via the Variation Agreement (2009) of the Barrow Island Act (2003). The program aims to increase the conservation and protection of the North West Shelf flatback turtle population. The NWSFTCP Strategic Conservation Plan has identified climate change as an important pressure on the North West Shelf flatback turtle population. Increasing temperatures are likely to lead to reduced hatching success, altered sex ratios and changes in spatial and temporal distribution of nesting and changes to foraging habitat.</p>
<p>The main aim of this project is to&nbsp;predict the vulnerability of flatback turtle rookeries on the North West Shelf to increasing sand temperatures, sea level rise and increased storm frequency. The project will provide critical information for the management of marine turtles and their rookeries and help fill a gap in the scientific literature regarding the impact of increasing temperatures on turtle eggs and hatchling survival. This could help assess vulnerability and long-term conservation value of different nesting sites and determine if there is need for human intervention.</p>",8
3531,2023,"<p>The captive breeding for release program at Perth Zoo for the Western Swamp Tortoise (<em>Pseudemydura umbrina</em>) makes an essential contribution to the species&rsquo; long-term conservation prospects. In doing so, the program has generated a considerable database on the biology of the captive population. This study investigated retrospective data collected across a total of 9 breeding seasons (years) to determine the factors that influence the species&rsquo; growth and reproduction in captivity.</p>
<p>Diet was the main factor focussed on since nutrition provision is a key husbandry area that is made difficult trying to replicate a species&rsquo; highly specialised wild diet in captivity to a large-scale breeding program. Minor nutritional differences were found between the predominantly red-meat and white-meat only captive diets; the white diet had slightly higher protein and protein to energy ratio, while the red diet had a higher fat content. Captive diets fed to offspring did not show consistent differences for all juvenile growth or aestivation periods. Where differences did occur, the red diet yielded a significantly higher specific growth rate than the white diet. Captive diet fed to breeding females was a more prevalent factor across the reproductive variables with a general, but again not consistent, trend of (where it occurred) the white diet having significantly higher reproductive performance than the red diet. Given the species resilience to reproduce and grow in captivity regardless of minimal nutritional differences, the white captive diet is recommended as more appropriate to the breeding program overall. Of all the factors examined, the variability between breeding seasons was the most consistently significant difference for growth and reproductive variables. These findings considered together highlight the multi-factorial relationship between nutrition, growth and reproduction and the areas still needing further research, like environmental factors in captive breeding settings themselves.</p>",12
